SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,20.4926,20.4926,1.55137,0,0
0,0,0.100000,32,0,4,19.6964,19.6964,1.49486,0,0
0,1,0.100000,16,0,4,20.2126,20.2126,1.49231,0,0
0,0,0.100000,16,1,4,19.8464,19.8464,1.84242,0,0
0,0,0.200000,16,0,4,20.1911,20.1911,1.49817,0,0
1,0,0.100000,16,0,4,7.96121,7.96121,1.49401,0,0
1,0,0.100000,32,0,4,6.89213,6.89213,1.48636,0,0
1,1,0.100000,16,0,4,8.18949,8.18949,1.515,0,0
1,0,0.100000,16,1,4,9.79728,9.79728,1.59296,0,0
1,0,0.200000,16,0,4,7.93061,7.93061,1.51944,0,0
1,0,0.100000,64,0,4,6.49654,6.49654,1.48194,0,0
1,1,0.100000,32,0,4,6.86304,6.86304,1.45382,0,0
1,0,0.100000,32,1,4,7.71802,7.71802,1.56976,0,0
1,0,0.200000,32,0,4,6.84435,6.84435,1.45731,0,0
1,0,0.100000,128,0,4,6.67136,6.67136,1.50444,0,0
1,1,0.100000,64,0,4,6.50322,6.50322,1.45446,0,0
1,0,0.100000,64,1,4,7.07605,7.07605,1.55382,0,0
1,0,0.200000,64,0,4,6.50994,6.50994,1.49499,0,0
0,0,0.100000,64,0,4,19.6696,19.6696,1.48713,0,0
