lambda_value, threshold, percent_correct, ARI, duration, iterations
3.16227766016838e-08,1728.39506173,0.958116,0.9592670216701459,25.219149,0
3.16227766016838e-08,1851.85185185,0.954721,0.9545475880473427,25.414025000000002,0
3.16227766016838e-08,1975.30864198,0.951073,0.9485881050037939,25.275057,0
3.16227766016838e-08,2098.7654321,0.947191,0.9410815389258677,25.273639,0
5.623413251903491e-08,555.555555556,0.859998,0.8384474671112616,609.44328,134.0
5.623413251903491e-08,1111.11111111,0.936874,0.940092232824059,25.325059,0
5.623413251903491e-08,1666.66666667,0.951556,0.9492734296260671,25.312155,0
5.623413251903491e-08,2222.22222222,0.9498,0.9132207189495306,25.240762,0
5.623413251903491e-08,2777.77777778,0.929682,0.8399642975889182,25.145097,0
5.623413251903491e-08,3333.33333333,0.912515,0.7683751249552618,25.307664,0
5.623413251903491e-08,3888.88888889,0.908552,0.7113495257627798,25.198802,0
5.623413251903491e-08,4444.44444444,0.894337,0.6436324598713572,25.254278,0
5.623413251903491e-08,5000.0,0.877817,0.5656119518158859,25.215706,0
5.623413251903491e-08,1234.56790123,0.944491,0.9472096572874121,25.23903,0
5.623413251903491e-08,1358.02469136,0.941444,0.9443603633569115,25.179918,0
5.623413251903491e-08,1481.48148148,0.947844,0.9493823456026418,25.326465,0
5.623413251903491e-08,1604.9382716,0.95376,0.9528991790271315,25.24842,0
5.623413251903491e-08,1728.39506173,0.949255,0.945096953351244,25.314809999999998,0
5.623413251903491e-08,1851.85185185,0.954535,0.9445028387760015,25.22759,0
5.623413251903491e-08,1975.30864198,0.949559,0.9325035829269231,25.252602,0
5.623413251903491e-08,2098.7654321,0.954698,0.9281284260771291,25.28257,0
1.778279410038923e-08,555.555555556,0.84,0.804098018870669,862.768953,194.0
1.778279410038923e-08,1111.11111111,0.939514,0.9423178414042636,25.310765,0
1.778279410038923e-08,1666.66666667,0.954113,0.9562775571639475,25.265559,0
1.778279410038923e-08,2222.22222222,0.95207,0.9503884743499258,25.20066,0
1.778279410038923e-08,2777.77777778,0.956375,0.9326516775946391,25.298535,0
1.778279410038923e-08,3333.33333333,0.940617,0.881029792997734,25.232589,0
1.778279410038923e-08,3888.88888889,0.92643,0.8261183861896061,25.244267,0
1.778279410038923e-08,4444.44444444,0.913837,0.7735202320281189,25.291318999999998,0
1.778279410038923e-08,5000.0,0.913122,0.732081605244164,25.386895000000003,0
1.778279410038923e-08,1234.56790123,0.938924,0.9417939191646251,25.231482,0
1.778279410038923e-08,1358.02469136,0.948019,0.9501285971520135,25.264889,0
1.778279410038923e-08,1481.48148148,0.94676,0.9491363791954951,25.167476,0
1.778279410038923e-08,1604.9382716,0.945084,0.9478114167004708,25.131309,0
1.778279410038923e-08,1728.39506173,0.953055,0.9553536707848053,25.304948,0
1.778279410038923e-08,1851.85185185,0.960713,0.9624054953941112,25.278695,0
1.778279410038923e-08,1975.30864198,0.958128,0.9593884227560522,25.303045,0
1.778279410038923e-08,2098.7654321,0.955153,0.955277962298349,25.268871,0
