SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,3.56416,3.56416,2.22638,0,0
0,0,0.100000,32,0,4,3.16878,3.16878,2.02275,0,0
0,0,0.100000,64,0,4,2.98896,2.98896,2.03587,0,0
0,0,0.100000,128,0,4,2.70824,2.70824,2.01941,0,0
0,0,0.100000,256,0,4,2.6109,2.6109,2.01383,0,0
0,0,0.100000,512,0,4,2.72328,2.72328,1.9683,0,0
0,1,0.100000,256,0,4,2.59798,2.59798,2.01877,0,0
0,1,0.100000,256,1,4,2.38564,2.38564,2.05652,0,0
0,1,0.200000,256,1,4,2.4699,2.4699,2.1169,0,0
0,1,0.300000,256,1,4,2.39337,2.39337,2.11892,0,0
1,1,0.100000,256,1,4,1.17085,1.17085,2.12587,0,0
1,1,0.100000,16,1,4,2.32983,2.32983,2.11227,0,0
1,1,0.100000,32,1,4,1.83209,1.83209,2.11505,0,0
1,1,0.100000,64,1,4,1.51485,1.51485,2.10546,0,0
1,1,0.100000,128,1,4,1.29457,1.29457,2.09483,0,0
1,1,0.100000,512,1,4,1.16862,1.16862,2.09518,0,0
1,0,0.100000,512,1,4,1.18756,1.18756,2.10923,0,0
1,1,0.100000,512,0,4,1.16608,1.16608,1.98859,0,0
1,1,0.200000,512,0,4,1.16309,1.16309,2.02299,0,0
1,1,0.300000,512,0,4,1.18962,1.18962,2.04709,0,0
0,1,0.200000,512,0,4,2.65618,2.65618,2.02091,0,0
1,1,0.200000,16,0,4,2.26476,2.26476,2.07869,0,0
1,1,0.200000,32,0,4,1.85121,1.85121,2.02501,0,0
1,1,0.200000,64,0,4,1.53837,1.53837,2.02209,0,0
1,1,0.200000,128,0,4,1.31887,1.31887,2.00653,0,0
1,1,0.200000,256,0,4,1.20033,1.20033,2.04324,0,0
1,0,0.200000,512,0,4,1.16091,1.16091,2.02592,0,0
1,0,0.200000,512,1,4,1.21105,1.21105,2.1103,0,0
1,0,0.100000,512,0,4,1.20907,1.20907,2.03143,0,0
1,0,0.300000,512,0,4,1.19296,1.19296,2.00713,0,0
0,0,0.200000,512,0,4,2.64936,2.64936,2.05284,0,0
1,0,0.200000,16,0,4,2.26368,2.26368,2.03001,0,0
1,0,0.200000,32,0,4,1.77836,1.77836,2.01654,0,0
1,0,0.200000,64,0,4,1.56516,1.56516,2.04448,0,0
1,0,0.200000,128,0,4,1.35057,1.35057,2.05425,0,0
1,0,0.200000,256,0,4,1.20393,1.20393,1.97926,0,0
