SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,512,0,4,2.68154,2.68154,2.1294,0,0
0,1,0.100000,256,1,4,2.56974,2.56974,2.11328,0,0
0,0,0.200000,256,0,8,2.61018,2.61018,2.03616,0,0
1,0,0.100000,128,0,8,1.34965,1.34965,2.01968,0,0
0,0,0.200000,512,1,8,2.53441,2.53441,2.11833,0,0
1,1,0.300000,64,0,8,1.56973,1.56973,2.01005,0,0
1,0,0.200000,512,1,4,1.16795,1.16795,2.07716,0,0
1,0,0.200000,64,1,8,1.53228,1.53228,2.06506,0,0
1,0,0.200000,16,1,8,2.12708,2.12708,2.11886,0,0
0,0,0.300000,16,0,4,3.28598,3.28598,2.05983,0,0
0,0,0.200000,64,1,8,2.66736,2.66736,2.1164,0,0
0,1,0.100000,32,1,8,2.88396,2.88396,2.13279,0,0
1,1,0.300000,32,0,8,1.79143,1.79143,2.03473,0,0
0,0,0.100000,32,1,4,2.866,2.866,2.0694,0,0
0,0,0.300000,32,1,8,2.77648,2.77648,2.09564,0,0
0,0,0.100000,256,0,4,2.53844,2.53844,2.0106,0,0
0,1,0.300000,128,1,4,2.53096,2.53096,2.06377,0,0
0,1,0.200000,64,0,8,2.87116,2.87116,2.03616,0,0
1,0,0.200000,512,0,4,1.30351,1.30351,2.01914,0,0
0,1,0.300000,128,0,8,2.65001,2.65001,1.99076,0,0
0,0,0.100000,16,1,4,3.09716,3.09716,2.08871,0,0
0,0,0.200000,32,0,8,3.16559,3.16559,2.01167,0,0
0,0,0.100000,512,1,8,2.48109,2.48109,2.10819,0,0
1,0,0.200000,32,1,4,1.82824,1.82824,2.1075,0,0
1,1,0.200000,256,1,8,1.11763,1.11763,2.12929,0,0
0,1,0.200000,128,0,4,2.62955,2.62955,2.05317,0,0
0,1,0.200000,32,0,4,3.16102,3.16102,2.02843,0,0
1,0,0.100000,256,0,4,1.15922,1.15922,2.03079,0,0
0,0,0.200000,64,0,8,2.93852,2.93852,2.02304,0,0
0,1,0.100000,64,1,4,2.54547,2.54547,2.08354,0,0
0,1,0.200000,64,1,8,2.66061,2.66061,2.08732,0,0
1,1,0.200000,32,0,8,1.84991,1.84991,2.03623,0,0
1,0,0.100000,256,1,4,1.27379,1.27379,2.11551,0,0
1,1,0.100000,512,1,4,1.17201,1.17201,2.14355,0,0
1,0,0.200000,64,0,4,1.55004,1.55004,1.99006,0,0
0,0,0.100000,128,1,4,2.59814,2.59814,2.10102,0,0
0,1,0.300000,256,0,8,2.62682,2.62682,2.04505,0,0
1,1,0.300000,32,1,4,1.82406,1.82406,2.12094,0,0
0,0,0.200000,256,1,8,2.59329,2.59329,2.10361,0,0
1,1,0.300000,16,1,8,2.25502,2.25502,2.13927,0,0
1,1,0.200000,256,0,4,1.13067,1.13067,2.01803,0,0
0,1,0.100000,32,0,4,3.17091,3.17091,2.00718,0,0
1,1,0.300000,256,1,4,1.20857,1.20857,2.16014,0,0
0,1,0.200000,128,1,8,2.66529,2.66529,2.13154,0,0
0,1,0.200000,256,0,4,2.66155,2.66155,1.99045,0,0
0,1,0.100000,16,0,4,3.57192,3.57192,2.05358,0,0
0,1,0.200000,512,1,4,2.64808,2.64808,2.12933,0,0
0,0,0.100000,16,0,8,3.25255,3.25255,2.0588,0,0
0,0,0.100000,64,0,8,2.77717,2.77717,1.98856,0,0
1,0,0.100000,128,1,8,1.26441,1.26441,2.0958,0,0
1,1,0.300000,128,0,4,1.38587,1.38587,2.02999,0,0
0,1,0.300000,64,0,4,2.96696,2.96696,2.06692,0,0
0,1,0.100000,512,1,4,2.62291,2.62291,2.08583,0,0
0,1,0.300000,16,0,4,3.9325,3.9325,2.0358,0,0
1,1,0.100000,256,1,4,1.24758,1.24758,2.0994,0,0
0,1,0.200000,512,0,4,2.62509,2.62509,2.02689,0,0
1,0,0.100000,512,1,8,1.17356,1.17356,2.07229,0,0
1,0,0.300000,16,1,4,2.49467,2.49467,2.14733,0,0
1,0,0.200000,256,0,8,1.1966,1.1966,2.05904,0,0
1,1,0.300000,256,0,4,1.20491,1.20491,2.0507,0,0
1,1,0.100000,16,0,4,2.52517,2.52517,2.0672,0,0
0,0,0.300000,64,1,8,2.70254,2.70254,2.09462,0,0
0,1,0.300000,32,1,4,3.02712,3.02712,2.10689,0,0
0,1,0.100000,256,0,8,2.68639,2.68639,2.04234,0,0
1,0,0.200000,16,0,4,2.21423,2.21423,2.05845,0,0
0,0,0.300000,32,0,8,3.28183,3.28183,1.98841,0,0
0,1,0.200000,16,1,4,3.47702,3.47702,2.12494,0,0
0,1,0.200000,32,1,8,2.91463,2.91463,2.09752,0,0
0,0,0.100000,128,0,8,2.73592,2.73592,1.98565,0,0
1,0,0.300000,16,0,4,2.53261,2.53261,1.99793,0,0
1,0,0.100000,32,0,8,1.96669,1.96669,2.05623,0,0
0,1,0.100000,64,0,4,2.97414,2.97414,2.00164,0,0
1,0,0.300000,128,1,8,1.24462,1.24462,2.12028,0,0
