SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,20.3767,20.3767,1.71881,0,0
0,0,0.100000,32,0,4,19.3629,19.3629,1.46565,0,0
0,0,0.100000,64,0,4,19.6949,19.6949,1.48043,0,0
0,0,0.100000,128,0,4,20.2078,20.2078,1.67054,0,0
0,0,0.100000,256,0,4,20.3946,20.3946,1.48309,0,0
0,0,0.100000,512,0,4,21.2268,21.2268,1.47898,0,0
0,1,0.100000,32,0,4,19.2935,19.2935,1.48137,0,0
0,1,0.100000,32,1,4,18.1486,18.1486,1.55698,0,0
0,1,0.200000,32,1,4,17.9269,17.9269,1.55027,0,0
0,1,0.300000,32,1,4,17.8005,17.8005,1.78541,0,0
1,1,0.300000,32,1,4,7.66753,7.66753,1.54616,0,0
1,1,0.300000,16,1,4,9.71646,9.71646,1.56551,0,0
1,1,0.300000,64,1,4,7.09,7.09,1.55543,0,0
1,1,0.300000,128,1,4,6.88893,6.88893,1.5632,0,0
1,1,0.300000,256,1,4,7.18231,7.18231,1.55185,0,0
1,1,0.300000,512,1,4,7.44675,7.44675,1.56726,0,0
1,0,0.300000,128,1,4,6.86768,6.86768,1.54009,0,0
1,0,0.300000,128,0,4,6.65682,6.65682,1.46595,0,0
1,0,0.100000,128,0,4,6.66357,6.66357,1.48379,0,0
1,0,0.200000,128,0,4,6.7145,6.7145,1.47933,0,0
0,0,0.300000,128,0,4,19.9547,19.9547,1.45756,0,0
1,0,0.300000,16,0,4,7.80668,7.80668,1.50746,0,0
1,0,0.300000,32,0,4,6.87814,6.87814,1.48508,0,0
1,0,0.300000,64,0,4,6.42489,6.42489,1.48346,0,0
1,0,0.300000,256,0,4,6.78401,6.78401,1.47368,0,0
1,0,0.300000,512,0,4,7.29526,7.29526,1.48094,0,0
1,1,0.300000,64,0,4,6.40846,6.40846,1.45785,0,0
1,1,0.100000,64,0,4,6.4521,6.4521,1.49034,0,0
1,1,0.200000,64,0,4,6.41276,6.41276,1.46956,0,0
0,1,0.300000,64,0,4,19.5049,19.5049,1.48893,0,0
1,1,0.300000,16,0,4,7.81861,7.81861,1.49344,0,0
1,1,0.300000,32,0,4,6.9167,6.9167,1.45876,0,0
1,1,0.300000,128,0,4,6.76963,6.76963,1.49434,0,0
1,1,0.300000,256,0,4,6.7771,6.7771,1.48207,0,0
1,1,0.300000,512,0,4,7.42835,7.42835,1.47381,0,0
