@RELATION "datasets_diss/gaussian_c4_size500_dim2id2_noise"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC

@DATA
0.731015142783, 0.9
0.177413724442, 0.658214763844
0.849764923228, 0.209719508617
0.724759713574, 0.179655110396
0.772928893025, 0.179756714824
0.389047589592, 0.202908455936
0.400068821887, 0.204345498323
0.724445866921, 0.871262604885
0.143991260414, 0.72247586354
0.464716724605, 0.798679172773
0.417122123733, 0.28724522835
0.851341432388, 0.145795473385
0.677542505965, 0.830604945198
0.23501887319, 0.708699953819
0.736847385581, 0.250337222719
0.789538536214, 0.16760419252
0.442670480313, 0.298702196045
0.807055350079, 0.158038039697
0.688373774991, 0.816538042376
0.504891189214, 0.296866784567
0.797411352181, 0.195844647094
0.760264231559, 0.195750456902
0.416485640805, 0.205927045388
0.189590753621, 0.704680395314
0.363602553852, 0.311931605685
0.129451882592, 0.612096831278
0.684373393076, 0.837066215937
0.172333885523, 0.726707269853
0.345785385919, 0.235361198507
0.39370608559, 0.237744934973
0.820462130758, 0.132328170211
0.681338075011, 0.77269873948
0.396939489513, 0.208730534844
0.196694921945, 0.638457302507
0.798473505376, 0.161041929912
0.9, 0.195586218965
0.128272476962, 0.658343121714
0.763105954611, 0.187782129511
0.696278534359, 0.82360114939
0.705608281842, 0.843278997939
0.543089145177, 0.50886473976
0.198092606569, 0.654601144635
0.264178988005, 0.749202712006
0.793751568184, 0.799401919547
0.413918874778, 0.280438828359
0.719512411704, 0.832073991986
0.751479857045, 0.193111348306
0.821274201554, 0.259841647984
0.18455980113, 0.748026125956
0.728734669188, 0.855357429529
0.817877642289, 0.200971403226
0.814736338116, 0.289491032908
0.480764287645, 0.253108588329
0.342135115814, 0.304559805299
0.705476534301, 0.212546295413
0.714923607074, 0.767949261895
0.376420712276, 0.288423640821
0.855468682442, 0.116903455254
0.818084788316, 0.290767053255
0.20554297879, 0.649620989919
0.789922665519, 0.224253711594
0.235298959848, 0.737848698176
0.749481477926, 0.68918490611
0.344556797795, 0.261237581933
0.436108372544, 0.249661774575
0.794664643565, 0.247881061883
0.820432015936, 0.178139058987
0.111930092487, 0.67480825896
0.813752360482, 0.230235186452
0.70362572919, 0.788294530391
0.42694437395, 0.202255715279
0.874652359993, 0.204208565898
0.380909833777, 0.247313801559
0.347884430204, 0.245313371395
0.732688333034, 0.195011004138
0.467736052526, 0.276157157103
0.383683714681, 0.284465763154
0.792739928628, 0.303329079548
0.222812924014, 0.68805442549
0.40030784222, 0.256263504356
0.885780558251, 0.222063448206
0.272663178311, 0.674378532256
0.354064662298, 0.26422834012
0.836498490897, 0.16027259115
0.700392591189, 0.830054392063
0.689911480643, 0.872146013673
0.287894699103, 0.472059365228
0.191174129113, 0.696009741001
0.193166212564, 0.650595913685
0.408973847343, 0.181470549318
0.213984264777, 0.689211934831
0.469266543628, 0.577271410838
0.849479650723, 0.12011321947
0.14394421885, 0.707275777536
0.14963908251, 0.661580902251
0.755374913606, 0.813306164918
0.447982551455, 0.263750800071
0.449066312822, 0.229208464042
0.413183274569, 0.168675168289
0.714279002401, 0.839846189615
0.843067847462, 0.265840591743
0.226836527891, 0.640193332734
0.730442245612, 0.220539924399
0.731774049653, 0.787488943492
0.260233603877, 0.639353779392
0.404475529022, 0.278561025024
0.19236307774, 0.684030381773
0.287021465552, 0.68850308184
0.70215412308, 0.789137224344
0.2756043149, 0.663327104556
0.218910514356, 0.687155995915
0.182635791329, 0.615973074739
0.373808212351, 0.174142304286
0.171806581468, 0.635860210546
0.213895243287, 0.602901127285
0.849656944546, 0.229455291827
0.36545005128, 0.190770675883
0.396878906413, 0.263727060768
0.699974901482, 0.79191276056
0.493941851856, 0.31032285778
0.285285831946, 0.781223415387
0.211668443362, 0.744237343459
0.775005527765, 0.207292759632
0.185433396974, 0.627641687661
0.720524963627, 0.1
0.688353711153, 0.768361278145
0.67330593147, 0.85750193881
0.129253297674, 0.455516352034
0.848262673148, 0.211966232076
0.182945492874, 0.662811019035
0.163555473917, 0.670766176758
0.12463245132, 0.693755800786
0.612484944211, 0.78759311096
0.167364566778, 0.690059468779
0.193789375784, 0.697194143902
0.7398022141, 0.443546770529
0.203513288394, 0.292644119678
0.11502599383, 0.662900233996
0.172716706466, 0.756649685272
0.220182639338, 0.696843671404
0.427885947142, 0.357904960497
0.202243639378, 0.6410637309
0.205770263619, 0.658512685668
0.684707757995, 0.856450481273
0.659956797102, 0.796857651923
0.250094267469, 0.785581152903
0.717678834367, 0.172786855638
0.675456959236, 0.762839051597
0.722021330898, 0.808385852053
0.812337018693, 0.145102510264
0.134271876221, 0.674484343064
0.42780235301, 0.228181596243
0.680386101499, 0.776943594605
0.634724683893, 0.816437192082
0.716747396232, 0.806246115089
0.706713006712, 0.8369171304
0.147636184682, 0.598928025709
0.75877805514, 0.752244907235
0.712359357531, 0.854116206204
0.407027443421, 0.276534080436
0.141139413891, 0.685764562583
0.186640660993, 0.654076130451
0.728390645408, 0.763936511234
0.197630411304, 0.586972607791
0.154567197061, 0.680226948058
0.240712053991, 0.636334385286
0.772030361715, 0.209212150156
0.420760247311, 0.328115768085
0.160599405927, 0.712883019001
0.610898224446, 0.548032503042
0.88120117489, 0.167168136024
0.137578640299, 0.728621806401
0.317036108876, 0.272222766482
0.789896796653, 0.173484601212
0.218333340856, 0.612576051924
0.768163676407, 0.10722359508
0.785249887446, 0.168784654183
0.819226852595, 0.189258337679
0.381589339089, 0.269409745462
0.742827742208, 0.27500701396
0.728626781572, 0.798727090524
0.812225950441, 0.193453179701
0.624323359435, 0.319154770011
0.14491588678, 0.657746202467
0.469423910321, 0.271255324312
0.107156924568, 0.674640199998
0.748997547135, 0.842297604904
0.865179886132, 0.194399379215
0.39824356162, 0.240874538661
0.165534597781, 0.654042876898
0.670982303061, 0.765378496699
0.728352330993, 0.793902928814
0.30856130228, 0.261347461166
0.795393560783, 0.249220029285
0.424240332112, 0.246082435482
0.693048557436, 0.839412269211
0.406651920338, 0.29050099929
0.779439759762, 0.188390382958
0.186539068002, 0.627255327718
0.715739789882, 0.846710818469
0.884166746889, 0.196533848796
0.205167678361, 0.659728206044
0.740775510851, 0.747254768095
0.38817219833, 0.317736000429
0.696470166882, 0.744199341552
0.839386440185, 0.197048475745
0.846580280483, 0.139256435758
0.403324189072, 0.306032413328
0.45200741484, 0.328694663817
0.303119387889, 0.276673610438
0.20353469681, 0.686727782334
0.384164826976, 0.266257605624
0.403461173663, 0.280109139094
0.446097503126, 0.253039894088
0.85429796207, 0.143010090788
0.346871083419, 0.292094671829
0.167241814086, 0.771746182668
0.412128244625, 0.243555042126
0.161597951073, 0.764000377314
0.814244693415, 0.216494337582
0.716928225361, 0.838802302014
0.803543699122, 0.145705634902
0.400287194106, 0.243886028243
0.847162158858, 0.147308847416
0.381583494719, 0.19909308251
0.387948613086, 0.301336507783
0.367123905047, 0.227689113204
0.75876535889, 0.20639995394
0.701725572785, 0.801559617813
0.330965368043, 0.294394732208
0.687089592033, 0.773079860971
0.699511538224, 0.837851605377
0.403690611255, 0.216545505053
0.645412497779, 0.782943267087
0.645884181836, 0.766182628637
0.473329662967, 0.328419939224
0.814014581639, 0.169787043258
0.433745437027, 0.174885446398
0.328725244961, 0.236235682957
0.41226672059, 0.236111199368
0.783004032175, 0.22050679304
0.188061177519, 0.693589051338
0.751362942631, 0.797272094509
0.83079330495, 0.178190405524
0.262104475598, 0.779520930257
0.142743433407, 0.66085042667
0.812206966766, 0.126097742242
0.658304059636, 0.747251579776
0.712681909525, 0.834660372433
0.683174226502, 0.18333517771
0.394613014842, 0.215962627452
0.839325131966, 0.174262844397
0.674443420615, 0.775717598904
0.781778822377, 0.803586628368
0.368321846968, 0.232074712846
0.233141499258, 0.674473481003
0.810793284017, 0.26955853547
0.750054112088, 0.841195896134
0.761476289096, 0.860182953729
0.198664672749, 0.703056697492
0.215987273876, 0.750253981773
0.810259173892, 0.193952645135
0.876772058945, 0.15023662149
0.335932549399, 0.248085685091
0.379066069803, 0.595269072262
0.708439373199, 0.826552234088
0.195276249664, 0.60532522887
0.390272250771, 0.176571001039
0.336807907754, 0.320112541357
0.121855518349, 0.704932646793
0.697226543409, 0.726194123404
0.353678471728, 0.208011623627
0.186786557963, 0.690145557086
0.377157804683, 0.226605039731
0.713190765052, 0.812788764923
0.743270265115, 0.155258009058
0.800845068827, 0.850948812336
0.448717585043, 0.197313412215
0.238469577399, 0.696112273207
0.67024807939, 0.859856304498
0.749113501432, 0.728158469966
0.256286748126, 0.604156463732
0.756915139672, 0.297926702674
0.210981788303, 0.699844022187
0.139560246795, 0.696734502147
0.197439704449, 0.651148654053
0.756969270454, 0.795965189002
0.728705495076, 0.838936012044
0.727841642228, 0.807201337339
0.29739176895, 0.629117076309
0.886683356632, 0.212508115947
0.766861296101, 0.808143833467
0.779648280932, 0.143053764023
0.725821080038, 0.758525556284
0.699506303848, 0.853956637628
0.694484650167, 0.210308722816
0.805326552285, 0.167612231083
0.849493650262, 0.191379945462
0.755781796542, 0.21129630711
0.210176815288, 0.685280232053
0.799024493792, 0.152811583028
0.384878109475, 0.231810953079
0.631272162839, 0.707849498374
0.422327864304, 0.248822409982
0.2558106022, 0.276262153707
0.674330794801, 0.790277261954
0.802072014581, 0.128042507423
0.817989084934, 0.237157807407
0.858256633592, 0.239989991965
0.821450685231, 0.188495427817
0.765908834028, 0.777561549942
0.3866591978, 0.348160419008
0.715794199758, 0.866623902679
0.216384926188, 0.681415591936
0.842656827355, 0.170690491176
0.160227345479, 0.603977755978
0.36451255294, 0.22809530887
0.781264835927, 0.193002619252
0.770364284311, 0.214372237818
0.687529087543, 0.782188170553
0.170525644165, 0.65299362454
0.820504718418, 0.264974168593
0.128277901938, 0.617266186269
0.152876948586, 0.66126011924
0.646020314301, 0.77577927677
0.383528733494, 0.34785121668
0.776422709542, 0.755328504767
0.377452364273, 0.243831596258
0.427369042722, 0.228337282468
0.154822537909, 0.68953765222
0.430459984438, 0.214756896212
0.694092958349, 0.839459777272
0.429016713041, 0.272465516265
0.851548339529, 0.173026341443
0.392857347199, 0.318025817721
0.642867898019, 0.811742145892
0.420417768286, 0.247889990764
0.170744234709, 0.717846416748
0.785088357016, 0.271674263267
0.802628651926, 0.234385854054
0.362091508366, 0.250218377712
0.228172588873, 0.669697777744
0.38887043694, 0.224889359442
0.211773138046, 0.626282570801
0.729613425074, 0.760339494904
0.3475785756, 0.153915853637
0.426305732872, 0.255109140538
0.818751954607, 0.182905038761
0.272095867913, 0.648889080239
0.457297246459, 0.262691156104
0.24027435048, 0.645958161982
0.737605768601, 0.199955006173
0.412035416558, 0.283644528074
0.434520361414, 0.274484548269
0.812823187155, 0.201786667328
0.228972803394, 0.700720772995
0.388198588404, 0.237904042515
0.769983197452, 0.825787517196
0.234883606847, 0.615203963533
0.812523117091, 0.23905359827
0.411151945103, 0.196400316029
0.673012134196, 0.776659714176
0.387159712765, 0.310052257123
0.811086093016, 0.191285610208
0.164065789316, 0.601886359094
0.220603846285, 0.647080522015
0.392234454563, 0.250488578428
0.850343280089, 0.117552245526
0.245576232245, 0.673213008587
0.625819430338, 0.781680590268
0.382909831027, 0.279858676829
0.415507641153, 0.272865837435
0.171973629029, 0.688175123703
0.6532751598, 0.817986163328
0.416544709409, 0.20074851565
0.737834776931, 0.798453237227
0.419801596462, 0.44497949982
0.135947634091, 0.756808783914
0.419582688351, 0.895162439577
0.191175314579, 0.669849401375
0.803620246447, 0.233299279394
0.628696598746, 0.768606410767
0.771959440618, 0.796465093637
0.245156601883, 0.694701068972
0.761711766103, 0.211763569079
0.751576146063, 0.795739255201
0.415179759994, 0.153540656746
0.304153697989, 0.248052149599
0.442535533121, 0.263609658222
0.759664804976, 0.825828652918
0.754213400161, 0.825818704045
0.894642871309, 0.169654731245
0.766394617983, 0.173151815764
0.703635481547, 0.852532077308
0.708102244522, 0.804813944929
0.389162979422, 0.232354006356
0.187572806279, 0.585109247346
0.164005087696, 0.721129024287
0.394068467585, 0.197573373436
0.706717449511, 0.14835668601
0.55580044129, 0.213358869313
0.44231761648, 0.275117711786
0.181158586645, 0.637368589798
0.759942053931, 0.149018893722
0.774287601278, 0.149147326266
0.626588556398, 0.527131807332
0.689186232281, 0.794320538066
0.247995963489, 0.629973691815
0.151204609812, 0.584772485557
0.694048578997, 0.796633275358
0.195557876754, 0.682904983882
0.688672813598, 0.169749440732
0.611108712458, 0.122615871476
0.682054085644, 0.719809922278
0.840744685146, 0.188713568693
0.705772005093, 0.859426349799
0.785881483833, 0.136498129614
0.760509731149, 0.169535927251
0.773401717096, 0.255241612708
0.606895217232, 0.816148453212
0.732055704398, 0.838155779828
0.672544154413, 0.838088477718
0.840178066972, 0.168036360313
0.1, 0.685468709918
0.781755056397, 0.795842175019
0.851445603809, 0.1971090114
0.855114122722, 0.105110197134
0.430164871421, 0.32193630091
0.188846017699, 0.731226432802
0.386815526649, 0.225871892087
0.494539476019, 0.197506922466
