KERNEL_TRANS_DATA_SPLIT,KERNEL_TRANS_GRID_BLOCK_SIZE,KERNEL_TRANS_MAX_DIM_UNROLL,KERNEL_TRANS_PREFETCH_SIZE,KERNEL_TRANS_STORE_DATA,KERNEL_TRANS_TRANSFER_WHOLE_GRID,KERNEL_TRANS_USE_LOCAL_MEMORY,OPTIMIZATION_FLAGS,TRANS_LOCAL_SIZE,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.729764,0.729764,0.000216765,0,0
1,1,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.723022,0.723022,0.000205451,0,0
1,1,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.754169,0.754169,0.000153212,0,0
1,2,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.749436,0.749436,0.000158051,0,0
2,1,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.717131,0.717131,0.00012699,0,0
1,1,2,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.740295,0.740295,0.000127373,0,0
1,1,1,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.726553,0.726553,0.000126754,0,0
1,1,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.734407,0.734407,0.000158262,0,0
2,1,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.707114,0.707114,0.000116,0,0
2,1,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.730473,0.730473,0.000132358,0,0
2,2,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.714271,0.714271,0.000119592,0,0
4,1,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.707813,0.707813,0.000130063,0,0
2,1,2,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.723466,0.723466,0.000103182,0,0
2,1,1,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.722191,0.722191,0.000129543,0,0
2,1,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.720588,0.720588,0.000160487,0,0
2,1,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.710871,0.710871,0.000129116,0,0
2,2,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.673193,0.673193,0.000118407,0,0
4,1,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.697446,0.697446,0.000131857,0,0
2,1,2,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.709451,0.709451,0.000127617,0,0
2,1,1,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.695339,0.695339,0.000129011,0,0
2,1,1,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.715287,0.715287,0.000125148,0,0
2,2,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.692138,0.692138,0.000129812,0,0
2,4,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.741714,0.741714,0.000116472,0,0
4,2,1,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.664336,0.664336,0.000132635,0,0
