KERNEL_DATA_BLOCK_SIZE,KERNEL_GRID_SPLIT,KERNEL_MAX_DIM_UNROLL,KERNEL_PREFETCH_SIZE,KERNEL_STORE_DATA,KERNEL_TRANSFER_WHOLE_DATASET,KERNEL_USE_LOCAL_MEMORY,LOCAL_SIZE,OPTIMIZATION_FLAGS,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,10,64,array,true,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.3856,4.3856,0.000112785,0,0
2,8,2,64,array,true,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.29141,2.29141,0.000145316,0,0
8,4,4,32,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.12618,2.12618,0.000107648,0,0
4,8,1,32,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.943378,0.943378,0.00013421,0,0
1,1,2,64,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.29131,4.29131,0.00012469,0,0
1,4,2,64,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.1818,4.1818,0.000144919,0,0
1,4,1,32,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.56657,2.56657,0.000102602,0,0
8,1,10,32,array,true,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.02776,1.02776,0.000115681,0,0
1,2,1,16,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.57763,2.57763,0.000102682,0,0
1,1,4,32,array,false,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.37837,4.37837,0.000110591,0,0
8,8,10,128,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.91922,0.91922,0.000114459,0,0
1,8,10,64,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.46402,2.46402,0.000122909,0,0
2,1,4,128,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.62597,1.62597,8.1574e-05,0,0
1,8,4,128,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.44252,2.44252,0.000102335,0,0
1,1,1,128,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.5648,2.5648,0.000117798,0,0
1,8,2,32,array,true,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.54433,2.54433,0.000126563,0,0
2,4,2,32,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.20739,1.20739,0.000105887,0,0
1,1,2,64,array,true,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.36928,4.36928,0.000120026,0,0
8,4,2,32,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.947833,0.947833,0.000128418,0,0
2,1,1,32,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.76225,2.76225,9.3754e-05,0,0
2,2,10,128,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.49342,2.49342,0.000127104,0,0
4,2,1,16,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.33944,2.33944,0.000122804,0,0
2,8,10,16,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.21788,1.21788,0.000121671,0,0
8,8,10,32,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.920615,0.920615,0.00010921,0,0
4,4,1,128,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.05405,1.05405,0.00011482,0,0
8,1,1,128,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.43709,2.43709,0.000131384,0,0
4,4,2,16,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.957151,0.957151,0.000123286,0,0
2,2,2,64,array,true,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.86423,1.86423,0.000110634,0,0
2,1,1,64,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.21768,1.21768,0.000117684,0,0
1,8,2,128,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.44216,2.44216,0.000117746,0,0
2,8,10,32,array,false,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.21673,1.21673,0.000124151,0,0
4,4,4,16,array,true,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.08158,2.08158,0.000112511,0,0
4,4,10,32,array,true,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.08234,2.08234,0.000112646,0,0
1,2,2,16,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,4.1524,4.1524,0.000100768,0,0
8,4,1,128,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.12136,2.12136,0.000135836,0,0
2,2,4,64,array,true,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.86528,1.86528,0.000113365,0,0
2,8,4,32,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,1.21123,1.21123,0.000102911,0,0
2,4,2,64,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.37712,2.37712,0.000108652,0,0
4,1,1,128,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.31174,2.31174,8.2428e-05,0,0
4,1,1,16,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,2.31839,2.31839,0.000128006,0,0
