KERNEL_TRANS_DATA_SPLIT, KERNEL_TRANS_GRID_BLOCK_SIZE, KERNEL_TRANS_MAX_DIM_UNROLL, KERNEL_TRANS_PREFETCH_SIZE, KERNEL_TRANS_STORE_DATA, KERNEL_TRANS_TRANSFER_WHOLE_GRID, KERNEL_TRANS_USE_LOCAL_MEMORY, OPTIMIZATION_FLAGS, TRANS_LOCAL_SIZE, VERBOSE, duration
8, 2, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.504962
1, 2, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.565161
8, 1, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.516765
8, 2, 1, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.504918
8, 2, 2, 16, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.543681
8, 2, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.507789
8, 2, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.506278
8, 2, 2, 128, array, true, false, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.920787
8, 2, 2, 128, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 128, true, 0.505301
8, 2, 2, 16, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.546873
