KERNEL_TRANS_DATA_SPLIT,KERNEL_TRANS_GRID_BLOCK_SIZE,KERNEL_TRANS_MAX_DIM_UNROLL,KERNEL_TRANS_PREFETCH_SIZE,KERNEL_TRANS_STORE_DATA,KERNEL_TRANS_TRANSFER_WHOLE_GRID,KERNEL_TRANS_USE_LOCAL_MEMORY,OPTIMIZATION_FLAGS,TRANS_LOCAL_SIZE,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
4,2,4,32,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.81681,1.81681,0.000110745,0,0
4,1,1,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.89997,1.89997,0.000174697,0,0
1,1,10,64,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,3.19347,3.19347,0.000118658,0,0
4,2,10,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.81287,1.81287,0.000132178,0,0
2,8,2,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,10.3411,10.3411,0.000115562,0,0
4,4,10,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.78299,1.78299,0.000138856,0,0
4,4,2,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.75048,1.75048,0.000107024,0,0
4,8,1,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,10.2124,10.2124,0.000132331,0,0
8,1,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,2.98305,2.98305,0.000141647,0,0
2,4,2,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.85181,1.85181,0.00011339,0,0
4,4,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.81067,1.81067,0.00010805,0,0
4,1,2,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.81054,1.81054,0.000115222,0,0
1,8,1,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,10.5995,10.5995,8.3658e-05,0,0
8,4,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.81927,1.81927,0.000135335,0,0
1,2,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.8849,1.8849,0.000144832,0,0
2,8,2,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,15.0582,15.0582,0.000107624,0,0
1,1,2,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,3.14996,3.14996,0.000146242,0,0
1,2,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.90353,1.90353,0.000137109,0,0
2,4,2,64,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.78343,1.78343,0.000112704,0,0
8,1,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.99144,2.99144,0.000114402,0,0
8,8,4,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,14.9907,14.9907,0.000118462,0,0
4,2,10,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.88448,1.88448,0.000137927,0,0
4,2,10,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.89941,1.89941,0.000109903,0,0
1,4,4,64,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.78345,1.78345,0.000139527,0,0
2,2,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.87275,1.87275,0.000116633,0,0
2,8,2,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,10.3405,10.3405,0.000112509,0,0
2,4,10,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.74176,1.74176,0.000137467,0,0
4,4,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.78422,1.78422,0.000111129,0,0
4,1,4,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.78437,1.78437,0.000123865,0,0
8,2,1,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.88158,1.88158,0.000112661,0,0
2,1,4,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.8022,1.8022,0.000135686,0,0
8,8,1,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,10.1982,10.1982,0.00011331,0,0
2,4,2,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.81346,1.81346,8.5601e-05,0,0
1,4,1,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.84629,1.84629,0.000121549,0,0
8,1,10,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.7652,1.7652,0.000133493,0,0
1,4,4,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.77918,1.77918,0.00011095,0,0
4,8,2,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,10.251,10.251,0.000142477,0,0
8,8,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,10.262,10.262,0.000155265,0,0
1,2,10,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.7938,1.7938,0.0001369,0,0
8,1,4,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.96419,2.96419,0.000111024,0,0
2,1,2,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.80319,1.80319,0.00013191,0,0
1,4,4,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.80255,1.80255,0.000118598,0,0
2,4,2,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.78331,1.78331,0.00013273,0,0
2,8,10,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,15.0446,15.0446,0.000113469,0,0
8,4,1,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.84738,1.84738,8.2831e-05,0,0
2,1,1,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.76268,1.76268,0.000109925,0,0
2,4,1,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.80946,1.80946,0.000119853,0,0
8,1,4,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.9894,2.9894,0.000111347,0,0
8,2,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.90834,1.90834,0.00012502,0,0
8,4,10,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.73574,1.73574,0.000133995,0,0
1,2,4,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.80861,1.80861,0.000111276,0,0
2,8,4,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,21.3329,21.3329,0.000159134,0,0
8,1,1,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.99379,2.99379,0.000182474,0,0
2,8,1,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,15.0397,15.0397,0.000110995,0,0
4,2,10,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.78731,1.78731,0.000141973,0,0
4,2,1,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,1.91113,1.91113,0.000126213,0,0
