KERNEL_TRANS_DATA_SPLIT,KERNEL_TRANS_GRID_BLOCK_SIZE,KERNEL_TRANS_MAX_DIM_UNROLL,KERNEL_TRANS_PREFETCH_SIZE,KERNEL_TRANS_STORE_DATA,KERNEL_TRANS_TRANSFER_WHOLE_GRID,KERNEL_TRANS_USE_LOCAL_MEMORY,OPTIMIZATION_FLAGS,TRANS_LOCAL_SIZE,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,1,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.255992,0.255992,0.000103487,0,0
2,2,4,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.241439,0.241439,9.7073e-05,0,0
4,4,4,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.246251,0.246251,0.000105234,0,0
8,2,2,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.253755,0.253755,0.000104253,0,0
4,8,4,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.2369,0.2369,9.6674e-05,0,0
1,8,2,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.475172,0.475172,0.00010819,0,0
8,1,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.411237,0.411237,0.000120006,0,0
1,1,1,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.408307,0.408307,0.000107743,0,0
8,8,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.240655,0.240655,0.000120269,0,0
1,8,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.476272,0.476272,0.000107095,0,0
2,1,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.435649,0.435649,0.000107741,0,0
4,4,2,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.239459,0.239459,0.000101739,0,0
4,1,10,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.434286,0.434286,0.000112561,0,0
1,1,2,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.251045,0.251045,0.000103586,0,0
4,4,1,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.231201,0.231201,0.000110332,0,0
8,1,10,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.418431,0.418431,0.000129952,0,0
8,2,1,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.225441,0.225441,0.000115119,0,0
2,4,2,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.240079,0.240079,0.000103562,0,0
4,4,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.23119,0.23119,0.000107042,0,0
2,8,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.244582,0.244582,0.000109108,0,0
1,1,10,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.243341,0.243341,0.000113227,0,0
8,2,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.242905,0.242905,0.000114825,0,0
2,2,1,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.243837,0.243837,0.000109735,0,0
4,8,2,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.236734,0.236734,0.000121083,0,0
2,2,1,32,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.243735,0.243735,0.000101353,0,0
1,1,10,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.243897,0.243897,9.7426e-05,0,0
8,8,2,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.237682,0.237682,8.093e-05,0,0
2,1,10,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.434064,0.434064,9.9988e-05,0,0
2,1,4,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.252593,0.252593,0.000108289,0,0
4,8,2,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.241341,0.241341,0.000112437,0,0
1,1,2,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.406461,0.406461,7.9049e-05,0,0
1,8,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.259591,0.259591,0.000113853,0,0
2,2,1,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.241717,0.241717,0.000105749,0,0
8,1,2,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.406123,0.406123,0.000116643,0,0
1,2,1,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.276634,0.276634,0.000112919,0,0
4,1,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.43394,0.43394,0.00010835,0,0
8,8,10,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.24079,0.24079,0.000117327,0,0
4,2,2,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.281707,0.281707,0.000129085,0,0
1,1,2,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.246394,0.246394,0.000110841,0,0
8,4,10,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.237499,0.237499,0.000110254,0,0
2,4,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.248446,0.248446,0.000112056,0,0
2,1,4,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.245081,0.245081,0.00012591,0,0
2,2,1,32,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.240494,0.240494,0.000132964,0,0
2,8,1,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.239146,0.239146,0.000113169,0,0
8,4,1,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.248619,0.248619,0.000113711,0,0
2,2,10,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.243038,0.243038,0.000111254,0,0
4,1,1,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.223209,0.223209,0.000107369,0,0
4,8,4,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.238073,0.238073,0.000111157,0,0
8,4,1,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.246104,0.246104,0.000108418,0,0
1,4,10,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.247426,0.247426,0.000110616,0,0
1,8,10,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.273815,0.273815,0.000110506,0,0
4,1,2,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.427757,0.427757,0.000111057,0,0
4,1,2,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.436123,0.436123,0.00011125,0,0
2,2,1,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.324573,0.324573,0.00011542,0,0
1,4,1,32,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.243407,0.243407,0.000113761,0,0
8,2,1,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.242955,0.242955,0.000117451,0,0
4,8,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.240925,0.240925,0.000113939,0,0
4,8,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.242591,0.242591,0.000129715,0,0
