KERNEL_TRANS_DATA_SPLIT, KERNEL_TRANS_GRID_BLOCK_SIZE, KERNEL_TRANS_MAX_DIM_UNROLL, KERNEL_TRANS_PREFETCH_SIZE, KERNEL_TRANS_STORE_DATA, KERNEL_TRANS_TRANSFER_WHOLE_GRID, KERNEL_TRANS_USE_LOCAL_MEMORY, OPTIMIZATION_FLAGS, TRANS_LOCAL_SIZE, VERBOSE, duration
8, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.94692
1, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.97891
8, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.94611
8, 1, 1, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 4.09191
8, 1, 4, 16, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 4.11444
8, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.94587
8, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.9459
8, 1, 4, 32, array, true, false, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 7.62942
8, 1, 4, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 3.94569
8, 1, 4, 16, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 4.11488
