KERNEL_TRANS_DATA_SPLIT,KERNEL_TRANS_GRID_BLOCK_SIZE,KERNEL_TRANS_MAX_DIM_UNROLL,KERNEL_TRANS_PREFETCH_SIZE,KERNEL_TRANS_STORE_DATA,KERNEL_TRANS_TRANSFER_WHOLE_GRID,KERNEL_TRANS_USE_LOCAL_MEMORY,OPTIMIZATION_FLAGS,TRANS_LOCAL_SIZE,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.49391,2.49391,0.00014241,0,0
1,4,10,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.50089,2.50089,0.000248238,0,0
1,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,2.49318,2.49318,0.000324329,0,0
1,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.49129,2.49129,0.00025134,0,0
1,8,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,4.08565,4.08565,0.000319887,0,0
1,2,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,3.3438,3.3438,0.000258957,0,0
2,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.45182,2.45182,0.000248468,0,0
1,4,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.48423,2.48423,0.000244484,0,0
1,4,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.47482,2.47482,0.000259294,0,0
1,4,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.4718,2.4718,0.000254,0,0
2,4,10,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.49275,2.49275,0.000251465,0,0
2,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,2.45304,2.45304,0.000261206,0,0
2,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.45194,2.45194,0.000138514,0,0
2,8,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,4.08231,4.08231,0.000257241,0,0
2,2,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,3.23425,3.23425,0.00030385,0,0
4,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.37254,2.37254,0.000249595,0,0
2,4,4,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.44471,2.44471,0.000252814,0,0
2,4,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.43205,2.43205,0.000250567,0,0
2,4,10,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.43198,2.43198,0.000311741,0,0
4,4,10,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,2.43249,2.43249,0.000243534,0,0
4,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,2.37473,2.37473,0.000260997,0,0
4,4,10,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,2.37074,2.37074,0.000252316,0,0
