KERNEL_TRANS_DATA_SPLIT, KERNEL_TRANS_GRID_BLOCK_SIZE, KERNEL_TRANS_MAX_DIM_UNROLL, KERNEL_TRANS_PREFETCH_SIZE, KERNEL_TRANS_STORE_DATA, KERNEL_TRANS_TRANSFER_WHOLE_GRID, KERNEL_TRANS_USE_LOCAL_MEMORY, OPTIMIZATION_FLAGS, TRANS_LOCAL_SIZE, VERBOSE, duration
8, 1, 10, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.427551
1, 1, 10, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.521652
8, 1, 10, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.433005
8, 1, 1, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.499615
8, 1, 10, 16, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.472387
8, 1, 10, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.426807
8, 1, 10, 32, array, true, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.422437
8, 1, 10, 32, array, false, false, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 1.01449
8, 1, 10, 32, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.42682
8, 1, 10, 16, array, false, true, -cl-unsafe-math-optimizations -cl-denorms-are-zero, 64, true, 0.472246
