KERNEL_DATA_BLOCK_SIZE,KERNEL_GRID_SPLIT,KERNEL_MAX_DIM_UNROLL,KERNEL_PREFETCH_SIZE,KERNEL_STORE_DATA,KERNEL_TRANSFER_WHOLE_DATASET,KERNEL_USE_LOCAL_MEMORY,LOCAL_SIZE,OPTIMIZATION_FLAGS,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
8,2,1,16,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.10207,0.10207,0.000104215,0,0
1,1,4,32,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.309097,0.309097,0.000105077,0,0
2,8,2,16,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.129993,0.129993,0.000111526,0,0
1,1,10,64,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.14921,0.14921,0.000114871,0,0
4,4,4,32,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.134398,0.134398,0.000100812,0,0
1,2,4,16,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.129449,0.129449,0.000112067,0,0
1,1,4,16,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.136761,0.136761,0.000110018,0,0
4,8,4,64,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.131199,0.131199,0.00010493,0,0
2,8,1,32,array,false,false,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.173133,0.173133,0.000103937,0,0
8,8,1,128,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.0780264,0.0780264,0.000110434,0,0
2,8,1,32,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.144004,0.144004,0.000132663,0,0
2,8,1,64,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.136622,0.136622,0.000105424,0,0
2,8,10,16,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.134264,0.134264,0.000108399,0,0
8,1,1,32,array,true,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.10126,0.10126,0.000130307,0,0
8,1,2,128,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.110311,0.110311,0.000104318,0,0
2,8,4,64,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.175515,0.175515,8.7279e-05,0,0
1,4,1,128,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.294342,0.294342,7.814e-05,0,0
2,4,4,128,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.177956,0.177956,0.000136078,0,0
4,1,2,64,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.165366,0.165366,0.000117481,0,0
8,1,2,32,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.104866,0.104866,0.000108141,0,0
1,4,2,16,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.294434,0.294434,0.000129218,0,0
1,4,10,16,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.294775,0.294775,0.000120438,0,0
2,2,1,16,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.138414,0.138414,0.000134957,0,0
8,1,1,64,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.166428,0.166428,0.000116615,0,0
8,1,4,16,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.16206,0.16206,0.000145646,0,0
1,2,2,128,array,true,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.151151,0.151151,0.00012301,0,0
8,2,10,128,array,true,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.100934,0.100934,0.000143869,0,0
2,2,4,16,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.179901,0.179901,0.00011147,0,0
2,2,4,128,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.140422,0.140422,0.000114754,0,0
2,4,2,16,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.133185,0.133185,0.000108578,0,0
8,8,10,128,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.0812772,0.0812772,0.000119219,0,0
8,8,10,64,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.0794201,0.0794201,0.000112332,0,0
1,8,2,128,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.297103,0.297103,0.000133657,0,0
2,4,4,128,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.134732,0.134732,0.000118841,0,0
1,2,4,16,array,false,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.13809,0.13809,0.000116166,0,0
1,2,4,128,array,true,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.300152,0.300152,0.000122215,0,0
1,4,4,64,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.145752,0.145752,0.000124787,0,0
2,8,4,16,array,false,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.144125,0.144125,0.000117745,0,0
2,2,4,16,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.138232,0.138232,0.000119081,0,0
4,2,4,128,array,false,true,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.09868,0.09868,0.00010324,0,0
1,4,2,32,array,false,false,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.296939,0.296939,0.000137688,0,0
1,2,1,64,array,false,true,64,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.150983,0.150983,0.00011331,0,0
4,4,4,32,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.13876,0.13876,0.000118284,0,0
1,1,1,64,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.160396,0.160396,0.000134692,0,0
8,2,4,64,array,true,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.0855944,0.0855944,7.666e-05,0,0
4,4,10,64,array,false,false,256,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.137278,0.137278,0.000126439,0,0
1,8,4,16,array,false,true,128,-cl-unsafe-math-optimizations -cl-denorms-are-zero,0.133183,0.133183,0.000122064,0,0
