KERNEL_TRANS_DATA_SPLIT,KERNEL_TRANS_GRID_BLOCK_SIZE,KERNEL_TRANS_MAX_DIM_UNROLL,KERNEL_TRANS_PREFETCH_SIZE,KERNEL_TRANS_STORE_DATA,KERNEL_TRANS_TRANSFER_WHOLE_GRID,KERNEL_TRANS_USE_LOCAL_MEMORY,OPTIMIZATION_FLAGS,TRANS_LOCAL_SIZE,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
8,8,4,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.56999,1.56999,0.000113331,0,0
8,8,10,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,1.52858,1.52858,0.000242341,0,0
2,8,4,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.43427,1.43427,0.000202801,0,0
2,1,10,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.375622,0.375622,0.000196982,0,0
4,4,2,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.505887,0.505887,0.000192591,0,0
1,1,2,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.409721,0.409721,0.000189401,0,0
8,2,1,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.472378,0.472378,0.000154491,0,0
1,2,10,64,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.670462,0.670462,0.000194211,0,0
4,2,2,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.45223,0.45223,0.000188751,0,0
2,1,2,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.497849,0.497849,0.000186591,0,0
1,4,10,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.491296,0.491296,0.000266061,0,0
8,1,10,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.418971,0.418971,0.000182041,0,0
1,8,10,64,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.889893,0.889893,0.000248902,0,0
4,4,4,64,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.452867,0.452867,0.000194902,0,0
1,1,4,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.57918,0.57918,0.000257572,0,0
4,2,10,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.396945,0.396945,0.000235472,0,0
2,2,4,16,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.409716,0.409716,0.000183061,0,0
4,4,1,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.47868,0.47868,0.000196241,0,0
2,1,10,32,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.359224,0.359224,0.000201741,0,0
1,8,2,16,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.913373,0.913373,0.000187161,0,0
8,1,1,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.346929,0.346929,0.000197641,0,0
4,1,4,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.376519,0.376519,0.000195801,0,0
1,1,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.585672,0.585672,0.000191201,0,0
4,1,4,128,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.377151,0.377151,0.000156811,0,0
8,2,2,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.442235,0.442235,0.000196981,0,0
1,4,10,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.760316,0.760316,0.000210041,0,0
1,1,10,128,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.402716,0.402716,0.000230261,0,0
8,2,2,16,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.44242,0.44242,0.000183621,0,0
2,2,10,32,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.498332,0.498332,0.000184601,0,0
4,8,2,32,array,true,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,1.41343,1.41343,0.000180961,0,0
8,2,1,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,64,0.481398,0.481398,0.000200221,0,0
8,4,1,32,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.444797,0.444797,0.000201441,0,0
4,2,2,128,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.43822,0.43822,0.000189831,0,0
1,1,10,16,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.479447,0.479447,0.000159261,0,0
2,2,4,64,array,false,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.48868,0.48868,0.000194741,0,0
2,2,10,64,array,false,true,-cl-unsafe-math-optimizations -cl-denorms-are-zero,256,0.415635,0.415635,0.000183141,0,0
4,1,4,128,array,true,false,-cl-unsafe-math-optimizations -cl-denorms-are-zero,128,0.477509,0.477509,0.000195542,0,0
