KERNEL_DATA_BLOCK_SIZE, KERNEL_GRID_SPLIT, KERNEL_MAX_DIM_UNROLL, KERNEL_PREFETCH_SIZE, KERNEL_STORE_DATA, KERNEL_TRANSFER_WHOLE_DATASET, KERNEL_USE_LOCAL_MEMORY, LOCAL_SIZE, OPTIMIZATION_FLAGS, VERBOSE, duration
4, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.75149
1, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 4.04414
4, 1, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.80636
4, 4, 1, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 3.07741
4, 4, 4, 16, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.75831
4, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.7458
4, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.74309
4, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.75749
4, 4, 4, 16, array, true, false, 64, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.7161
4, 4, 4, 32, array, true, false, 128, -cl-unsafe-math-optimizations -cl-denorms-are-zero, true, 2.75273
