SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.100000,512,1,4,131.177,131.177,1.43138,0,0
0,1,0.100000,256,1,4,127.232,127.232,1.4204,0,0
0,0,0.100000,512,1,4,131.944,131.944,1.42486,0,0
1,1,0.100000,512,1,4,44.7005,44.7005,1.44412,0,0
0,1,0.100000,512,0,4,155.243,155.243,1.35597,0,0
0,1,0.200000,512,1,4,133.063,133.063,1.41835,0,0
1,1,0.100000,256,1,4,43.1362,43.1362,1.42263,0,0
1,0,0.100000,512,1,4,45.0693,45.0693,1.44174,0,0
1,1,0.100000,512,0,4,48.4954,48.4954,1.35584,0,0
1,1,0.200000,512,1,4,44.8323,44.8323,1.43137,0,0
1,1,0.100000,128,1,4,44.4329,44.4329,1.43623,0,0
1,0,0.100000,256,1,4,43.7339,43.7339,1.44242,0,0
1,1,0.100000,256,0,4,45.7624,45.7624,1.35806,0,0
1,1,0.200000,256,1,4,43.2243,43.2243,1.43521,0,0
