SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.300000,128,1,8,13.5198,13.5198,1.8416,0,0
0,1,0.200000,64,1,4,13.009,13.009,1.6147,0,0
0,1,0.300000,16,0,4,15.3828,15.3828,1.61438,0,0
0,1,0.300000,64,1,8,13.1107,13.1107,1.71311,0,0
1,1,0.200000,32,1,8,5.71408,5.71408,1.70825,0,0
0,1,0.200000,512,0,4,17.8842,17.8842,1.59597,0,0
0,0,0.200000,128,1,8,13.7338,13.7338,1.69085,0,0
0,1,0.100000,64,0,4,15.7354,15.7354,1.64028,0,0
1,1,0.200000,16,0,8,5.90482,5.90482,1.63537,0,0
1,1,0.100000,128,1,8,4.87004,4.87004,1.69198,0,0
0,1,0.100000,16,0,8,15.579,15.579,1.63297,0,0
0,0,0.200000,128,0,8,16.1195,16.1195,1.58682,0,0
0,1,0.100000,32,1,4,13.0795,13.0795,1.6869,0,0
1,0,0.200000,256,0,4,5.33875,5.33875,1.60422,0,0
0,1,0.300000,16,1,8,13.9433,13.9433,1.70958,0,0
1,0,0.200000,64,1,8,5.01475,5.01475,1.69491,0,0
1,0,0.200000,32,0,8,5.18425,5.18425,1.62109,0,0
1,1,0.100000,256,1,4,4.97781,4.97781,1.68189,0,0
0,1,0.200000,16,1,8,13.8084,13.8084,1.59545,0,0
1,0,0.300000,16,0,4,5.89799,5.89799,1.67954,0,0
1,1,0.200000,256,1,8,4.97657,4.97657,1.64791,0,0
0,1,0.300000,512,0,8,17.3789,17.3789,1.64658,0,0
0,0,0.300000,64,0,8,15.6065,15.6065,1.51968,0,0
1,0,0.100000,16,0,8,5.85508,5.85508,1.60606,0,0
0,0,0.100000,16,1,4,13.8522,13.8522,1.67418,0,0
0,0,0.200000,32,0,4,15.202,15.202,1.6479,0,0
0,0,0.200000,32,1,4,13.1257,13.1257,1.60354,0,0
