SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.300000,32,1,4,4.97811,4.97811,1.97354,0,0
0,1,0.200000,32,0,8,5.26021,5.26021,1.86667,0,0
0,0,0.100000,64,1,4,4.06237,4.06237,1.97246,0,0
1,0,0.200000,512,0,4,1.98938,1.98938,1.89197,0,0
0,0,0.100000,128,1,4,4.10434,4.10434,1.94204,0,0
1,0,0.300000,512,1,8,3.00738,3.00738,1.9674,0,0
1,1,0.100000,512,0,4,1.94746,1.94746,1.91467,0,0
1,1,0.200000,128,1,4,2.72384,2.72384,1.96702,0,0
1,1,0.100000,16,1,8,5.34703,5.34703,1.99909,0,0
0,0,0.300000,64,1,4,4.07867,4.07867,1.96336,0,0
0,1,0.100000,16,0,4,6.95686,6.95686,1.91818,0,0
0,1,0.300000,512,1,4,3.39193,3.39193,1.96902,0,0
0,1,0.100000,32,1,4,6.05353,6.05353,1.95161,0,0
0,0,0.200000,16,0,4,6.70139,6.70139,1.91932,0,0
0,0,0.300000,16,0,4,6.66918,6.66918,1.92573,0,0
1,1,0.200000,64,0,8,2.71293,2.71293,1.90628,0,0
0,0,0.200000,256,1,4,3.52984,3.52984,1.9599,0,0
1,0,0.300000,64,0,4,2.80739,2.80739,1.9072,0,0
1,1,0.100000,256,1,4,3.73972,3.73972,1.97519,0,0
0,1,0.200000,16,0,8,6.95202,6.95202,1.90985,0,0
1,0,0.100000,512,0,8,2.00759,2.00759,1.89828,0,0
0,1,0.100000,16,1,4,6.21327,6.21327,1.97301,0,0
0,1,0.300000,16,0,8,6.80761,6.80761,1.91504,0,0
0,0,0.200000,64,1,4,4.07477,4.07477,1.94886,0,0
1,0,0.100000,512,1,4,1.96247,1.96247,1.96225,0,0
1,0,0.100000,64,0,8,2.72487,2.72487,1.88646,0,0
1,0,0.300000,256,0,8,2.0513,2.0513,1.91983,0,0
1,0,0.100000,64,1,4,2.72694,2.72694,1.96172,0,0
0,0,0.100000,256,0,8,3.70338,3.70338,1.90047,0,0
0,0,0.200000,256,0,4,4.63522,4.63522,1.89778,0,0
1,0,0.300000,32,0,4,3.66996,3.66996,1.90856,0,0
1,1,0.100000,32,1,8,3.57645,3.57645,1.97663,0,0
0,1,0.200000,256,1,8,4.1131,4.1131,1.97391,0,0
0,1,0.200000,32,1,4,4.95163,4.95163,1.94781,0,0
1,1,0.100000,64,0,8,2.70349,2.70349,1.91176,0,0
0,0,0.100000,16,0,8,6.47511,6.47511,1.93018,0,0
0,0,0.300000,256,1,8,3.63023,3.63023,1.97412,0,0
1,1,0.200000,64,1,4,3.28861,3.28861,1.98157,0,0
1,0,0.200000,128,0,4,2.9042,2.9042,1.9002,0,0
1,0,0.300000,16,0,4,5.08278,5.08278,1.9154,0,0
1,0,0.300000,128,0,8,2.87978,2.87978,1.91458,0,0
0,0,0.300000,512,1,4,3.55499,3.55499,1.97529,0,0
1,0,0.300000,64,1,8,2.77201,2.77201,1.98428,0,0
1,0,0.200000,32,0,8,3.81101,3.81101,1.91094,0,0
1,1,0.200000,512,1,4,2.06144,2.06144,1.97758,0,0
1,0,0.100000,32,1,8,3.82647,3.82647,1.96305,0,0
1,1,0.200000,128,0,8,3.13206,3.13206,1.9241,0,0
1,1,0.300000,64,1,8,2.76251,2.76251,1.96726,0,0
1,0,0.300000,16,1,4,5.14035,5.14035,1.97009,0,0
0,1,0.300000,128,1,8,3.87704,3.87704,1.96948,0,0
1,0,0.200000,64,1,4,2.76473,2.76473,1.96815,0,0
1,1,0.300000,16,0,8,5.51922,5.51922,1.92979,0,0
1,0,0.200000,64,0,4,2.71141,2.71141,1.91642,0,0
0,0,0.100000,16,1,4,6.45469,6.45469,1.98072,0,0
0,0,0.300000,128,1,8,4.26097,4.26097,1.97003,0,0
0,0,0.300000,512,0,4,3.5431,3.5431,1.90618,0,0
0,1,0.100000,128,1,8,3.9431,3.9431,1.95411,0,0
1,0,0.100000,256,0,8,2.14871,2.14871,1.91458,0,0
1,0,0.100000,128,0,8,3.16632,3.16632,1.90674,0,0
0,1,0.100000,512,0,8,3.77223,3.77223,1.91048,0,0
1,1,0.200000,32,0,4,3.6164,3.6164,1.91015,0,0
0,0,0.300000,64,0,4,4.26131,4.26131,1.90742,0,0
1,0,0.300000,32,1,8,3.85358,3.85358,1.97047,0,0
0,1,0.100000,32,0,4,6.61758,6.61758,1.8941,0,0
1,1,0.100000,32,0,8,3.61686,3.61686,1.91665,0,0
0,0,0.100000,512,1,4,3.56797,3.56797,1.95633,0,0
1,1,0.100000,16,0,4,5.35876,5.35876,1.92053,0,0
1,1,0.200000,16,1,8,5.05039,5.05039,1.97725,0,0
0,1,0.200000,16,1,8,6.19712,6.19712,1.97007,0,0
0,0,0.100000,32,0,8,5.18422,5.18422,1.90788,0,0
1,1,0.100000,64,1,4,2.74736,2.74736,1.97063,0,0
1,1,0.300000,16,1,8,4.85231,4.85231,1.96932,0,0
