SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.200000,32,0,4,19.3811,19.3811,1.78127,0,0
0,0,0.300000,128,0,8,20.4498,20.4498,1.48187,0,0
1,0,0.300000,64,0,4,6.90354,6.90354,1.51443,0,0
1,0,0.300000,256,1,4,7.25105,7.25105,1.56291,0,0
0,0,0.200000,512,0,8,21.1376,21.1376,1.48766,0,0
1,1,0.200000,32,0,8,6.87186,6.87186,1.49588,0,0
1,1,0.200000,128,1,4,7.39875,7.39875,1.56182,0,0
0,1,0.200000,64,0,8,20.0007,20.0007,1.48911,0,0
0,0,0.200000,64,1,4,18.1821,18.1821,1.54515,0,0
1,1,0.100000,256,1,8,7.32302,7.32302,1.56558,0,0
1,1,0.300000,32,1,8,8.09369,8.09369,1.56495,0,0
0,1,0.100000,32,0,8,19.3319,19.3319,1.49497,0,0
1,0,0.200000,256,1,8,7.35906,7.35906,1.57925,0,0
1,1,0.100000,32,1,8,7.68099,7.68099,1.57264,0,0
0,1,0.100000,32,1,4,18.1241,18.1241,1.73665,0,0
0,1,0.200000,64,1,8,19.177,19.177,1.5838,0,0
0,1,0.300000,64,1,4,19.1066,19.1066,1.57556,0,0
1,0,0.300000,128,0,4,6.96707,6.96707,1.51578,0,0
1,1,0.300000,512,0,4,7.42841,7.42841,1.50676,0,0
0,1,0.300000,16,0,8,19.8484,19.8484,1.50367,0,0
1,1,0.200000,64,0,4,6.77832,6.77832,1.51727,0,0
1,0,0.100000,16,1,4,9.66513,9.66513,1.5747,0,0
0,1,0.100000,16,0,4,19.8608,19.8608,1.50405,0,0
0,1,0.200000,512,1,8,19.7358,19.7358,1.54042,0,0
0,1,0.200000,256,1,4,19.0389,19.0389,1.56166,0,0
1,0,0.200000,128,0,4,6.90583,6.90583,1.50348,0,0
1,1,0.300000,512,1,4,7.551,7.551,1.57217,0,0
0,0,0.200000,32,0,8,19.4714,19.4714,1.48648,0,0
0,0,0.100000,512,0,8,20.8341,20.8341,1.474,0,0
1,1,0.200000,16,0,8,7.82482,7.82482,1.50052,0,0
1,0,0.100000,64,1,4,7.16887,7.16887,1.56631,0,0
0,1,0.100000,64,1,8,18.868,18.868,1.58032,0,0
1,0,0.200000,16,0,8,7.74669,7.74669,1.51214,0,0
0,0,0.200000,128,0,8,20.2548,20.2548,1.497,0,0
1,1,0.300000,128,0,4,6.70342,6.70342,1.50109,0,0
1,0,0.200000,64,1,8,7.38356,7.38356,1.56498,0,0
1,0,0.100000,128,0,8,6.85771,6.85771,1.50425,0,0
0,0,0.200000,16,0,4,20.0865,20.0865,1.52964,0,0
1,0,0.300000,512,1,4,7.53946,7.53946,1.56192,0,0
0,0,0.200000,256,0,8,20.6785,20.6785,1.50649,0,0
1,0,0.300000,32,0,8,6.81398,6.81398,1.48662,0,0
0,0,0.100000,32,0,4,19.9585,19.9585,1.51092,0,0
0,0,0.200000,64,0,4,19.8169,19.8169,1.47831,0,0
1,0,0.200000,32,0,4,6.98684,6.98684,1.5055,0,0
0,1,0.300000,256,0,8,20.7268,20.7268,1.4934,0,0
1,1,0.100000,64,1,8,8.19569,8.19569,1.57283,0,0
0,1,0.300000,32,0,8,19.3265,19.3265,1.49559,0,0
0,0,0.100000,16,1,4,18.9782,18.9782,1.57205,0,0
1,0,0.200000,512,1,8,7.54158,7.54158,1.55518,0,0
1,1,0.300000,16,0,8,7.87171,7.87171,1.52082,0,0
1,1,0.300000,256,0,8,7.03752,7.03752,1.48988,0,0
1,0,0.200000,256,0,4,7.01732,7.01732,1.48859,0,0
1,1,0.300000,16,1,8,9.89717,9.89717,1.57208,0,0
0,0,0.200000,16,1,4,19.047,19.047,1.5743,0,0
0,0,0.300000,512,1,4,19.6803,19.6803,1.57829,0,0
1,1,0.300000,64,1,8,8.2542,8.2542,1.67817,0,0
0,1,0.300000,256,1,4,18.9823,18.9823,1.5672,0,0
0,1,0.300000,128,0,4,20.2354,20.2354,1.48471,0,0
1,1,0.200000,64,1,4,8.33128,8.33128,1.55219,0,0
0,0,0.300000,64,1,4,18.258,18.258,1.56862,0,0
1,0,0.300000,32,1,4,7.74575,7.74575,1.5678,0,0
0,0,0.300000,32,0,4,19.3859,19.3859,1.46773,0,0
0,0,0.100000,32,1,8,17.9568,17.9568,1.54968,0,0
0,0,0.300000,256,1,8,18.7944,18.7944,1.56003,0,0
1,1,0.100000,16,0,8,7.87368,7.87368,1.83192,0,0
0,0,0.200000,256,1,8,18.6903,18.6903,1.56316,0,0
0,1,0.200000,32,1,4,17.9227,17.9227,1.53678,0,0
1,1,0.100000,32,0,8,6.98986,6.98986,1.48932,0,0
1,0,0.300000,256,0,8,7.03678,7.03678,1.4774,0,0
0,1,0.200000,128,0,8,20.2939,20.2939,1.49483,0,0
1,0,0.200000,32,1,8,7.70811,7.70811,1.56233,0,0
