SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,0,0.100000,64,1,4,2.87382,2.87382,2.145,0,0
0,0,0.300000,512,1,4,3.0793,3.0793,2.03677,0,0
0,1,0.100000,128,0,4,3.42857,3.42857,2.01198,0,0
1,0,0.100000,128,0,8,2.44312,2.44312,1.96896,0,0
0,1,0.200000,256,0,4,2.9921,2.9921,1.97503,0,0
0,0,0.200000,32,1,8,5.00096,5.00096,2.07701,0,0
1,1,0.100000,256,0,4,1.92764,1.92764,1.97868,0,0
0,1,0.300000,16,0,4,6.89963,6.89963,1.96789,0,0
1,1,0.200000,16,0,8,5.97839,5.97839,2.02096,0,0
0,1,0.200000,64,0,8,3.99524,3.99524,1.98326,0,0
1,0,0.100000,16,0,8,6.09032,6.09032,2.02783,0,0
0,1,0.200000,128,0,4,3.37097,3.37097,1.99893,0,0
1,0,0.200000,512,0,4,1.67797,1.67797,2.00731,0,0
1,0,0.200000,32,1,8,3.78519,3.78519,2.09829,0,0
0,0,0.200000,128,0,4,3.42945,3.42945,1.97966,0,0
0,0,0.200000,32,0,8,5.30697,5.30697,2.00691,0,0
0,1,0.200000,64,1,4,4.08092,4.08092,2.0965,0,0
1,0,0.300000,256,0,4,1.99804,1.99804,2.00419,0,0
1,1,0.100000,128,0,4,2.35384,2.35384,1.96835,0,0
1,1,0.200000,128,0,4,2.35774,2.35774,2.02784,0,0
0,0,0.300000,64,1,8,3.99698,3.99698,2.0834,0,0
0,1,0.300000,512,1,4,2.96256,2.96256,2.0739,0,0
0,0,0.300000,256,1,4,3.13713,3.13713,2.00696,0,0
1,1,0.100000,32,0,8,4.33412,4.33412,2.00092,0,0
0,0,0.100000,128,1,8,3.40415,3.40415,2.06745,0,0
1,1,0.200000,32,0,8,4.22758,4.22758,2.04313,0,0
1,0,0.300000,64,0,8,3.12253,3.12253,1.96623,0,0
1,0,0.300000,64,1,8,2.7719,2.7719,2.04193,0,0
0,0,0.200000,128,1,4,3.40983,3.40983,2.0602,0,0
1,1,0.100000,512,1,8,1.73957,1.73957,2.08592,0,0
0,1,0.100000,16,0,4,7.21605,7.21605,2.00414,0,0
0,0,0.100000,16,0,8,7.07827,7.07827,2.0148,0,0
0,1,0.200000,512,1,4,3.01089,3.01089,2.07447,0,0
1,1,0.300000,128,0,4,2.50092,2.50092,1.99383,0,0
0,0,0.300000,32,1,4,5.0183,5.0183,2.0891,0,0
1,1,0.300000,16,0,4,6.06789,6.06789,2.00033,0,0
1,1,0.100000,128,1,8,2.36452,2.36452,2.08403,0,0
0,0,0.100000,64,1,8,3.98296,3.98296,2.02514,0,0
1,0,0.300000,32,0,4,4.4378,4.4378,1.9757,0,0
1,1,0.300000,16,1,8,5.59217,5.59217,2.10502,0,0
1,1,0.100000,16,0,4,6.12602,6.12602,1.99255,0,0
0,0,0.100000,512,0,8,2.97864,2.97864,1.95944,0,0
1,1,0.200000,256,0,8,1.91448,1.91448,1.94465,0,0
1,0,0.200000,256,1,4,1.91843,1.91843,2.09363,0,0
0,1,0.300000,32,0,4,5.26316,5.26316,1.95524,0,0
0,1,0.100000,32,0,4,5.18797,5.18797,1.98834,0,0
1,0,0.200000,256,0,8,1.94214,1.94214,1.96147,0,0
1,0,0.200000,128,1,4,2.23553,2.23553,2.05168,0,0
0,1,0.200000,16,0,8,7.14773,7.14773,1.99511,0,0
1,0,0.200000,16,0,4,6.12067,6.12067,2.00049,0,0
0,0,0.200000,16,1,4,6.63787,6.63787,2.08523,0,0
1,1,0.300000,64,0,8,3.09026,3.09026,1.97831,0,0
1,0,0.300000,128,1,8,2.24633,2.24633,2.08516,0,0
0,0,0.200000,64,1,8,4.05117,4.05117,2.04142,0,0
1,0,0.300000,512,1,4,1.7844,1.7844,2.10931,0,0
0,0,0.200000,512,0,4,2.92455,2.92455,2.00095,0,0
1,1,0.300000,256,1,8,1.95975,1.95975,2.0681,0,0
1,1,0.300000,128,1,4,2.40965,2.40965,2.06404,0,0
1,1,0.200000,64,1,4,3.05188,3.05188,2.10224,0,0
1,1,0.200000,16,1,8,5.58535,5.58535,2.10726,0,0
0,0,0.300000,128,1,8,3.40771,3.40771,2.07894,0,0
1,0,0.100000,512,1,4,1.7456,1.7456,2.08949,0,0
0,0,0.200000,256,0,4,3.07878,3.07878,2.00628,0,0
0,0,0.100000,32,1,8,5.03196,5.03196,2.0585,0,0
1,0,0.200000,512,1,4,1.80277,1.80277,2.10592,0,0
1,0,0.100000,256,1,8,1.93735,1.93735,2.08926,0,0
0,1,0.200000,256,1,4,3.11004,3.11004,2.07428,0,0
1,0,0.300000,32,1,8,3.77368,3.77368,2.05123,0,0
1,0,0.100000,128,1,4,2.21153,2.21153,2.08016,0,0
1,0,0.100000,32,0,8,4.32161,4.32161,2.01132,0,0
