SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,62.689,62.689,1.80981,0,0
0,0,0.100000,32,0,4,50.4487,50.4487,1.8035,0,0
0,1,0.100000,16,0,4,60.4233,60.4233,1.80313,0,0
1,0,0.100000,16,0,4,41.7596,41.7596,1.81966,0,0
0,0,0.100000,16,1,4,56.9678,56.9678,1.89542,0,0
0,0,0.200000,16,0,4,59.7834,59.7834,1.79753,0,0
1,0,0.100000,32,0,4,31.1986,31.1986,1.81353,0,0
1,1,0.100000,16,0,4,43.0677,43.0677,1.80931,0,0
1,0,0.100000,16,1,4,42.1057,42.1057,1.90743,0,0
1,0,0.200000,16,0,4,41.6617,41.6617,1.8249,0,0
1,0,0.100000,64,0,4,24.6049,24.6049,1.79735,0,0
1,1,0.100000,32,0,4,31.4347,31.4347,1.80309,0,0
1,0,0.100000,32,1,4,31.7433,31.7433,1.89738,0,0
1,0,0.200000,32,0,4,31.1199,31.1199,1.80603,0,0
1,0,0.100000,128,0,4,20.4757,20.4757,1.79936,0,0
1,1,0.100000,64,0,4,24.4465,24.4465,1.80179,0,0
0,0,0.100000,64,0,4,43.8117,43.8117,1.80197,0,0
1,0,0.100000,64,1,4,24.4712,24.4712,1.89682,0,0
1,0,0.200000,64,0,4,24.3443,24.3443,1.8081,0,0
1,0,0.100000,256,0,4,18.1609,18.1609,1.79811,0,0
1,1,0.100000,128,0,4,20.2686,20.2686,1.80084,0,0
0,0,0.100000,128,0,4,39.5652,39.5652,1.79565,0,0
1,0,0.100000,128,1,4,20.9157,20.9157,1.89578,0,0
1,0,0.200000,128,0,4,20.7441,20.7441,1.79637,0,0
1,0,0.100000,512,0,4,17.4501,17.4501,1.80242,0,0
1,1,0.100000,256,0,4,18.2027,18.2027,1.79278,0,0
0,0,0.100000,256,0,4,37.5624,37.5624,1.79538,0,0
1,0,0.100000,256,1,4,18.9778,18.9778,1.89657,0,0
1,0,0.200000,256,0,4,18.1592,18.1592,1.80399,0,0
1,1,0.100000,512,0,4,17.2314,17.2314,1.79982,0,0
0,0,0.100000,512,0,4,36.8074,36.8074,1.78409,0,0
1,0,0.100000,512,1,4,17.698,17.698,1.88831,0,0
1,0,0.200000,512,0,4,17.5147,17.5147,1.79382,0,0
0,1,0.100000,512,0,4,36.5635,36.5635,1.80334,0,0
1,1,0.100000,512,1,4,17.3221,17.3221,1.89752,0,0
1,1,0.200000,512,0,4,17.2423,17.2423,1.79257,0,0
