SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.200000,16,0,8,5.9414,5.9414,1.4759,0,0
0,1,0.100000,64,1,8,5.33063,5.33063,1.51107,0,0
1,1,0.300000,128,0,8,2.56895,2.56895,1.44938,0,0
0,1,0.100000,128,1,4,5.35723,5.35723,1.511,0,0
1,0,0.100000,128,1,4,2.7146,2.7146,1.5481,0,0
1,1,0.200000,64,1,4,2.80601,2.80601,1.52194,0,0
1,0,0.200000,64,0,8,2.53028,2.53028,1.45505,0,0
1,1,0.300000,64,1,8,2.82127,2.82127,1.52243,0,0
0,1,0.300000,64,1,8,5.31998,5.31998,1.52947,0,0
0,1,0.300000,128,0,8,5.49771,5.49771,1.44351,0,0
1,0,0.100000,64,0,4,2.53164,2.53164,1.46681,0,0
0,0,0.300000,64,1,4,5.38547,5.38547,1.51647,0,0
1,1,0.200000,512,1,4,2.66142,2.66142,1.53991,0,0
0,1,0.200000,16,1,4,6.22539,6.22539,1.88318,0,0
1,0,0.300000,256,1,8,2.67161,2.67161,1.51239,0,0
1,0,0.100000,32,1,8,3.17185,3.17185,1.53542,0,0
1,0,0.100000,512,1,8,2.60297,2.60297,1.53821,0,0
0,0,0.300000,128,1,4,5.32206,5.32206,1.52492,0,0
0,1,0.300000,32,1,4,5.79113,5.79113,1.51869,0,0
0,0,0.200000,512,0,4,5.32628,5.32628,1.45167,0,0
0,1,0.200000,256,1,8,5.32928,5.32928,1.52468,0,0
1,1,0.100000,64,1,4,2.80941,2.80941,1.53152,0,0
1,0,0.300000,64,0,4,2.52463,2.52463,1.44824,0,0
1,1,0.100000,32,1,4,3.14774,3.14774,1.54499,0,0
1,1,0.300000,32,0,4,2.78321,2.78321,1.45021,0,0
1,1,0.100000,512,0,4,2.52089,2.52089,1.44928,0,0
1,1,0.300000,512,0,8,2.57288,2.57288,1.45891,0,0
1,1,0.200000,128,1,8,2.7571,2.7571,1.5336,0,0
0,1,0.300000,128,1,8,5.36174,5.36174,1.5307,0,0
1,0,0.300000,512,1,4,2.6244,2.6244,1.5425,0,0
0,0,0.300000,128,0,8,5.3986,5.3986,1.45428,0,0
0,0,0.100000,128,0,8,5.41827,5.41827,1.45291,0,0
1,1,0.200000,128,0,8,2.57321,2.57321,1.45659,0,0
1,0,0.100000,32,0,4,2.76295,2.76295,1.47098,0,0
1,0,0.300000,16,0,4,3.10987,3.10987,1.46283,0,0
0,1,0.100000,256,1,4,5.31273,5.31273,1.53132,0,0
1,0,0.300000,512,0,4,2.53237,2.53237,1.45706,0,0
0,0,0.300000,32,1,4,5.70056,5.70056,1.52076,0,0
0,0,0.100000,256,0,8,5.34308,5.34308,1.45413,0,0
1,0,0.300000,128,1,4,2.69427,2.69427,1.53154,0,0
0,1,0.100000,16,0,8,5.92469,5.92469,1.48541,0,0
1,0,0.100000,16,1,4,3.77938,3.77938,1.52524,0,0
1,1,0.100000,32,0,8,2.74775,2.74775,1.46822,0,0
0,0,0.200000,16,1,8,6.26646,6.26646,1.53325,0,0
1,1,0.200000,256,0,8,2.5605,2.5605,1.44266,0,0
1,0,0.200000,256,0,8,2.54155,2.54155,1.45876,0,0
0,0,0.300000,256,0,8,5.34723,5.34723,1.45795,0,0
0,1,0.100000,128,0,4,5.46165,5.46165,1.4646,0,0
0,0,0.100000,512,1,4,5.16742,5.16742,1.51815,0,0
1,1,0.300000,16,0,8,3.1435,3.1435,1.50121,0,0
1,1,0.200000,16,1,4,3.80702,3.80702,1.548,0,0
0,0,0.200000,128,1,4,5.38994,5.38994,1.50839,0,0
1,1,0.200000,512,0,4,2.56099,2.56099,1.46974,0,0
0,1,0.100000,512,0,4,5.29902,5.29902,1.47086,0,0
0,1,0.100000,256,0,8,5.35374,5.35374,1.46858,0,0
0,0,0.100000,32,1,4,5.65142,5.65142,1.5397,0,0
0,0,0.200000,256,0,8,5.35991,5.35991,1.44695,0,0
1,1,0.200000,32,0,8,2.76327,2.76327,1.45437,0,0
1,0,0.200000,64,1,8,2.79868,2.79868,1.51064,0,0
1,1,0.300000,256,0,4,2.54998,2.54998,1.45471,0,0
0,1,0.300000,256,0,8,5.38949,5.38949,1.44609,0,0
0,1,0.200000,32,1,4,5.75901,5.75901,1.54248,0,0
1,1,0.100000,128,1,8,2.73465,2.73465,1.52185,0,0
0,0,0.200000,64,0,4,5.40331,5.40331,1.46871,0,0
1,0,0.100000,64,1,4,2.79811,2.79811,1.52997,0,0
1,0,0.200000,32,0,8,2.70969,2.70969,1.44392,0,0
1,1,0.100000,64,0,4,2.54789,2.54789,1.46112,0,0
0,1,0.200000,32,0,8,5.54385,5.54385,1.46534,0,0
0,0,0.200000,32,0,4,5.56216,5.56216,1.45454,0,0
1,1,0.200000,256,1,4,2.69572,2.69572,1.53064,0,0
1,0,0.300000,32,1,4,3.20263,3.20263,1.53022,0,0
0,0,0.200000,16,0,4,5.9911,5.9911,1.47368,0,0
1,1,0.100000,512,1,4,2.64381,2.64381,1.54099,0,0
