SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,512,1,8,12.3423,12.3423,1.59478,0,0
1,0,0.300000,512,0,4,4.78147,4.78147,1.47107,0,0
0,1,0.200000,16,0,4,12.9231,12.9231,1.52769,0,0
1,1,0.300000,512,1,4,4.55827,4.55827,1.5765,0,0
0,0,0.300000,512,1,8,11.9037,11.9037,1.56245,0,0
1,1,0.200000,32,0,8,4.37146,4.37146,1.50104,0,0
0,1,0.200000,256,1,8,11.6958,11.6958,1.5591,0,0
0,1,0.100000,16,1,4,11.2139,11.2139,1.5702,0,0
0,1,0.200000,64,1,8,10.9097,10.9097,1.57806,0,0
0,1,0.200000,256,0,4,13.4641,13.4641,1.51119,0,0
0,0,0.300000,512,0,4,13.7779,13.7779,1.5363,0,0
1,0,0.300000,64,1,4,4.29488,4.29488,1.58177,0,0
1,0,0.300000,128,0,8,4.2229,4.2229,1.53506,0,0
1,0,0.100000,128,1,4,4.00127,4.00127,1.57651,0,0
0,0,0.200000,32,1,4,10.8843,10.8843,1.54927,0,0
0,0,0.100000,64,1,8,10.646,10.646,1.56344,0,0
1,0,0.100000,32,0,4,4.37776,4.37776,1.53895,0,0
0,1,0.300000,512,1,8,11.995,11.995,1.56943,0,0
1,0,0.200000,256,1,4,4.02367,4.02367,1.58345,0,0
1,0,0.200000,32,1,8,4.82529,4.82529,1.58183,0,0
1,1,0.200000,64,0,4,4.1112,4.1112,1.5073,0,0
1,1,0.300000,128,1,4,4.09557,4.09557,1.56013,0,0
0,0,0.300000,128,1,8,11.0908,11.0908,1.55938,0,0
0,1,0.300000,16,0,4,12.585,12.585,1.54516,0,0
0,0,0.100000,512,0,4,13.5802,13.5802,1.50962,0,0
0,1,0.200000,128,1,4,11.0025,11.0025,1.56168,0,0
0,1,0.200000,512,0,8,13.8435,13.8435,1.5092,0,0
1,0,0.200000,16,0,8,4.8977,4.8977,1.54222,0,0
1,1,0.100000,512,0,8,4.64061,4.64061,1.50827,0,0
1,1,0.100000,64,0,4,4.05348,4.05348,1.52184,0,0
1,0,0.200000,128,0,8,4.3445,4.3445,1.51316,0,0
0,0,0.100000,16,0,4,12.4345,12.4345,1.53852,0,0
0,0,0.100000,32,0,8,12.534,12.534,1.52528,0,0
0,1,0.300000,512,0,8,13.9016,13.9016,1.51472,0,0
1,1,0.300000,64,1,8,4.07281,4.07281,1.59594,0,0
0,1,0.300000,128,0,4,13.4983,13.4983,1.50176,0,0
0,0,0.200000,256,1,8,11.4632,11.4632,1.58491,0,0
1,0,0.200000,512,1,8,4.32177,4.32177,1.57451,0,0
1,1,0.200000,32,1,8,4.71281,4.71281,1.56042,0,0
0,0,0.200000,16,1,8,11.1855,11.1855,1.56534,0,0
0,1,0.200000,512,1,8,11.9299,11.9299,1.56847,0,0
1,0,0.100000,16,1,8,5.94191,5.94191,1.57024,0,0
1,0,0.200000,64,1,8,4.18697,4.18697,1.56895,0,0
1,1,0.100000,256,0,4,4.27594,4.27594,1.50793,0,0
1,1,0.100000,64,1,4,4.30537,4.30537,1.58055,0,0
1,1,0.100000,32,0,8,4.15903,4.15903,1.53454,0,0
1,0,0.300000,32,1,8,4.6766,4.6766,1.59411,0,0
0,1,0.100000,256,1,4,11.6783,11.6783,1.58041,0,0
1,0,0.300000,128,1,4,4.1862,4.1862,1.58063,0,0
0,1,0.300000,32,0,8,12.6926,12.6926,1.52269,0,0
0,1,0.100000,256,0,4,13.4838,13.4838,1.51679,0,0
0,0,0.100000,128,1,4,10.898,10.898,1.56936,0,0
1,0,0.200000,64,0,8,4.14092,4.14092,1.52307,0,0
1,1,0.200000,16,1,4,5.89659,5.89659,1.59046,0,0
0,1,0.100000,32,1,8,10.9695,10.9695,1.56152,0,0
1,1,0.200000,256,0,8,4.21352,4.21352,1.51715,0,0
1,1,0.100000,16,0,4,4.95797,4.95797,1.51993,0,0
1,1,0.200000,128,0,4,4.17574,4.17574,1.53783,0,0
0,1,0.100000,512,0,8,13.7041,13.7041,1.52174,0,0
0,0,0.200000,16,0,8,12.508,12.508,1.54073,0,0
0,1,0.200000,128,0,4,13.3596,13.3596,1.52763,0,0
0,1,0.300000,256,1,4,11.4176,11.4176,1.58845,0,0
1,1,0.300000,128,0,8,4.16226,4.16226,1.53222,0,0
1,1,0.100000,16,1,8,5.78646,5.78646,1.59104,0,0
1,1,0.300000,512,0,8,4.56787,4.56787,1.51662,0,0
1,0,0.300000,16,0,4,4.89415,4.89415,1.56289,0,0
1,0,0.100000,32,1,8,4.74806,4.74806,1.59385,0,0
1,1,0.200000,512,1,4,4.28809,4.28809,1.58002,0,0
0,0,0.100000,16,1,8,11.1641,11.1641,1.61514,0,0
1,1,0.200000,64,1,4,4.15589,4.15589,1.59823,0,0
1,1,0.100000,128,0,4,4.17738,4.17738,1.53423,0,0
