SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,256,0,4,3.28847,3.28847,1.48207,0,0
0,1,0.100000,32,0,4,3.38989,3.38989,1.48913,0,0
1,1,0.300000,32,1,8,1.86756,1.86756,1.53772,0,0
0,1,0.300000,32,0,4,3.42248,3.42248,1.46802,0,0
1,1,0.200000,128,0,4,1.66414,1.66414,1.45523,0,0
0,0,0.300000,64,0,8,3.38781,3.38781,1.46053,0,0
1,1,0.200000,512,1,8,1.506,1.506,1.53326,0,0
1,1,0.300000,16,1,8,2.16679,2.16679,1.53955,0,0
1,0,0.100000,512,1,8,1.48994,1.48994,1.53704,0,0
1,1,0.100000,64,0,8,1.56028,1.56028,1.46479,0,0
1,0,0.100000,256,0,4,1.51166,1.51166,1.4767,0,0
1,0,0.300000,256,0,4,1.60638,1.60638,1.47602,0,0
1,1,0.200000,32,0,4,1.67712,1.67712,1.47629,0,0
0,1,0.100000,64,1,4,3.188,3.188,1.51619,0,0
0,0,0.100000,512,1,4,2.9558,2.9558,1.53689,0,0
0,0,0.300000,32,0,4,3.34473,3.34473,1.4987,0,0
1,1,0.200000,64,0,8,1.55016,1.55016,1.48505,0,0
0,0,0.100000,512,0,4,3.10777,3.10777,1.46965,0,0
0,0,0.200000,16,1,4,3.5832,3.5832,1.54374,0,0
0,0,0.300000,64,1,8,3.25789,3.25789,1.50722,0,0
1,0,0.200000,64,1,4,1.70855,1.70855,1.51869,0,0
0,0,0.200000,64,1,8,3.92037,3.92037,1.51601,0,0
1,1,0.300000,16,0,4,2.13827,2.13827,1.48384,0,0
1,1,0.300000,512,0,8,1.48987,1.48987,1.4685,0,0
0,0,0.100000,64,0,8,3.22375,3.22375,1.47219,0,0
0,0,0.200000,64,0,4,3.19897,3.19897,1.4759,0,0
1,1,0.200000,128,1,8,1.6204,1.6204,1.53963,0,0
0,0,0.100000,32,0,8,3.35713,3.35713,1.47083,0,0
0,1,0.300000,16,1,8,3.63324,3.63324,1.53506,0,0
1,1,0.200000,32,1,8,1.83431,1.83431,1.52381,0,0
1,0,0.200000,32,1,8,2.38832,2.38832,1.52528,0,0
0,1,0.200000,256,1,8,3.07886,3.07886,1.52826,0,0
1,0,0.100000,16,0,4,1.90614,1.90614,1.49728,0,0
1,1,0.100000,128,1,8,1.59182,1.59182,1.52684,0,0
0,1,0.100000,128,1,4,3.15959,3.15959,1.52944,0,0
1,1,0.100000,128,0,4,1.72638,1.72638,1.48125,0,0
1,1,0.200000,16,0,8,1.91414,1.91414,1.49438,0,0
1,1,0.100000,256,1,4,1.59901,1.59901,1.53285,0,0
0,1,0.300000,128,1,8,3.14004,3.14004,1.52359,0,0
1,1,0.100000,512,0,8,1.50085,1.50085,1.46492,0,0
1,1,0.100000,32,1,8,1.85341,1.85341,1.53022,0,0
0,1,0.100000,512,1,4,2.92067,2.92067,1.51761,0,0
0,0,0.200000,16,0,8,3.71156,3.71156,1.48195,0,0
1,1,0.300000,128,0,4,1.59711,1.59711,1.49056,0,0
1,1,0.300000,32,0,8,1.68253,1.68253,1.47379,0,0
1,0,0.200000,32,0,4,1.69769,1.69769,1.47478,0,0
0,1,0.200000,128,0,8,3.43752,3.43752,1.44954,0,0
0,1,0.100000,512,0,4,3.13918,3.13918,1.49582,0,0
0,0,0.200000,32,0,8,3.48347,3.48347,1.47495,0,0
0,0,0.300000,32,1,8,3.30815,3.30815,1.53183,0,0
0,0,0.100000,16,1,4,4.14148,4.14148,1.54453,0,0
0,0,0.300000,512,1,8,3.13152,3.13152,1.51132,0,0
1,1,0.300000,64,1,4,1.70907,1.70907,1.52944,0,0
0,0,0.200000,512,0,8,3.12752,3.12752,1.47912,0,0
1,0,0.300000,128,0,4,1.59149,1.59149,1.4915,0,0
1,0,0.200000,128,0,4,1.58325,1.58325,1.46558,0,0
1,1,0.300000,256,0,8,1.51164,1.51164,1.47419,0,0
0,0,0.100000,16,0,8,3.73695,3.73695,1.47908,0,0
1,0,0.200000,128,1,4,1.60027,1.60027,1.51927,0,0
1,0,0.200000,64,0,4,1.56014,1.56014,1.47691,0,0
1,0,0.300000,256,1,8,1.55022,1.55022,1.53706,0,0
0,0,0.300000,128,1,4,3.25906,3.25906,1.52216,0,0
0,1,0.300000,256,1,4,3.15563,3.15563,1.51441,0,0
0,0,0.100000,32,1,8,3.35011,3.35011,1.50976,0,0
1,0,0.100000,64,1,4,1.90522,1.90522,1.53453,0,0
1,0,0.300000,32,0,8,1.70243,1.70243,1.46352,0,0
0,1,0.200000,512,0,8,3.1446,3.1446,1.46595,0,0
0,0,0.100000,128,1,4,3.36198,3.36198,1.51994,0,0
1,0,0.200000,16,0,8,1.92064,1.92064,1.4878,0,0
0,0,0.200000,256,1,8,3.22969,3.22969,1.52501,0,0
0,1,0.300000,64,1,4,3.15644,3.15644,1.53247,0,0
1,1,0.300000,128,1,4,1.59626,1.59626,1.52529,0,0
