SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,0.100000,128,1,4,3.9683,3.9683,1.58762,0,0
0,1,0.300000,512,0,8,13.6395,13.6395,1.47941,0,0
1,1,0.200000,16,0,8,4.95243,4.95243,1.53549,0,0
0,1,0.100000,32,1,4,10.7128,10.7128,1.55036,0,0
0,0,0.200000,128,1,8,11.1745,11.1745,1.55366,0,0
1,0,0.200000,512,1,4,4.4245,4.4245,1.57179,0,0
1,1,0.200000,128,1,8,3.98277,3.98277,1.55748,0,0
0,0,0.200000,128,0,4,13.4663,13.4663,1.50568,0,0
1,1,0.300000,512,0,4,4.72911,4.72911,1.50403,0,0
1,1,0.200000,256,1,8,4.11302,4.11302,1.55574,0,0
1,0,0.300000,16,0,4,4.98457,4.98457,1.51495,0,0
1,1,0.200000,32,0,8,4.29161,4.29161,1.51298,0,0
1,0,0.300000,512,0,8,4.65721,4.65721,1.51191,0,0
0,1,0.100000,128,1,4,11.2029,11.2029,1.56272,0,0
0,1,0.100000,256,0,8,13.4692,13.4692,1.51448,0,0
0,0,0.300000,32,1,8,10.8814,10.8814,1.58967,0,0
1,1,0.200000,256,0,8,4.29881,4.29881,1.51553,0,0
1,0,0.100000,128,1,4,4.11362,4.11362,1.56198,0,0
1,1,0.200000,32,1,8,4.80469,4.80469,1.57124,0,0
0,0,0.100000,16,0,4,12.6621,12.6621,1.53169,0,0
1,0,0.200000,16,0,4,4.83825,4.83825,1.52776,0,0
1,1,0.100000,32,0,8,4.37916,4.37916,1.50724,0,0
1,0,0.300000,32,0,8,4.3396,4.3396,1.52365,0,0
1,0,0.300000,32,1,8,4.68289,4.68289,1.57195,0,0
0,0,0.200000,256,0,8,13.254,13.254,1.52072,0,0
0,0,0.100000,512,1,8,12.2036,12.2036,1.57944,0,0
1,0,0.300000,64,1,4,4.4745,4.4745,1.57252,0,0
0,0,0.200000,64,0,4,12.6018,12.6018,1.52519,0,0
1,1,0.300000,16,1,4,5.77654,5.77654,1.58489,0,0
1,1,0.300000,16,0,4,4.91017,4.91017,1.55093,0,0
1,0,0.100000,64,1,8,4.59238,4.59238,1.5601,0,0
1,0,0.300000,64,0,8,4.03839,4.03839,1.52863,0,0
1,0,0.300000,256,1,8,4.04227,4.04227,1.59619,0,0
0,1,0.200000,128,1,8,10.9954,10.9954,1.58207,0,0
0,1,0.300000,256,0,8,13.4659,13.4659,1.53236,0,0
0,1,0.300000,64,1,8,10.6382,10.6382,1.59358,0,0
0,1,0.100000,64,0,4,13.026,13.026,1.53204,0,0
1,1,0.100000,16,1,8,5.79742,5.79742,1.59988,0,0
0,1,0.200000,32,1,8,10.899,10.899,1.59734,0,0
0,1,0.200000,64,0,4,12.7634,12.7634,1.52556,0,0
1,0,0.300000,512,1,4,4.43113,4.43113,1.57057,0,0
0,0,0.100000,256,0,8,13.4489,13.4489,1.49379,0,0
0,1,0.200000,512,0,4,13.9392,13.9392,1.53433,0,0
1,1,0.300000,32,1,4,4.62823,4.62823,1.60446,0,0
0,0,0.300000,16,1,8,11.2436,11.2436,1.59284,0,0
0,1,0.200000,16,1,8,11.3918,11.3918,1.59082,0,0
0,0,0.100000,32,0,8,12.4016,12.4016,1.51555,0,0
0,1,0.200000,16,0,8,12.7339,12.7339,1.54669,0,0
0,0,0.200000,64,1,8,11.3545,11.3545,1.58678,0,0
0,0,0.300000,64,0,4,12.6845,12.6845,1.52636,0,0
0,0,0.200000,256,1,8,11.5311,11.5311,1.57376,0,0
1,1,0.300000,128,0,4,4.25268,4.25268,1.52296,0,0
1,0,0.100000,16,1,4,6.06503,6.06503,1.60339,0,0
0,0,0.200000,32,1,8,10.7472,10.7472,1.5698,0,0
0,0,0.300000,256,1,8,11.4241,11.4241,1.55411,0,0
1,1,0.300000,512,1,8,4.37457,4.37457,1.57323,0,0
1,1,0.100000,32,1,8,4.60721,4.60721,1.57968,0,0
0,0,0.200000,16,1,4,11.1093,11.1093,1.58705,0,0
1,0,0.200000,64,0,4,4.14038,4.14038,1.55629,0,0
0,0,0.300000,16,0,8,12.7589,12.7589,1.5347,0,0
0,0,0.200000,512,1,4,12.1365,12.1365,1.58706,0,0
0,1,0.100000,32,0,8,12.6436,12.6436,1.51459,0,0
0,1,0.300000,256,1,4,11.5419,11.5419,1.56427,0,0
1,0,0.200000,256,1,4,4.10963,4.10963,1.59837,0,0
1,0,0.200000,128,1,4,3.96453,3.96453,1.57969,0,0
0,0,0.300000,512,0,8,13.6435,13.6435,1.53593,0,0
0,0,0.200000,512,0,8,13.6237,13.6237,1.53514,0,0
1,0,0.300000,128,1,8,4.03931,4.03931,1.58228,0,0
1,1,0.300000,32,0,8,4.29945,4.29945,1.51759,0,0
1,1,0.300000,64,1,4,4.14032,4.14032,1.58476,0,0
0,1,0.100000,64,1,8,10.6269,10.6269,1.56873,0,0
