SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,0.300000,64,1,4,3.54463,3.54463,2.13917,0,0
0,1,0.100000,256,1,4,4.45201,4.45201,2.01385,0,0
1,1,0.100000,256,0,8,2.83664,2.83664,2.04322,0,0
1,1,0.100000,128,0,8,2.7962,2.7962,2.04005,0,0
0,1,0.100000,128,1,8,4.50057,4.50057,2.0743,0,0
0,1,0.100000,64,0,8,5.24475,5.24475,2.02121,0,0
0,1,0.200000,128,1,4,4.52137,4.52137,2.02619,0,0
0,1,0.300000,256,1,4,4.38327,4.38327,2.10264,0,0
0,0,0.200000,256,0,4,4.6582,4.6582,1.98702,0,0
1,0,0.300000,128,0,4,2.79043,2.79043,2.04541,0,0
0,1,0.200000,512,1,8,4.29163,4.29163,2.10604,0,0
1,1,0.300000,128,1,8,2.7756,2.7756,2.11193,0,0
1,0,0.100000,512,0,8,2.45941,2.45941,2.01527,0,0
0,1,0.300000,128,0,8,4.71324,4.71324,2.04202,0,0
0,1,0.200000,512,0,8,4.45154,4.45154,2.05538,0,0
0,1,0.300000,512,0,8,4.76119,4.76119,2.03014,0,0
0,0,0.100000,16,0,8,8.4823,8.4823,2.07009,0,0
0,0,0.300000,64,1,8,5.32281,5.32281,2.10574,0,0
1,1,0.200000,128,1,8,3.17507,3.17507,2.07988,0,0
1,0,0.100000,64,1,4,3.6417,3.6417,2.09946,0,0
0,0,0.300000,32,1,4,6.34608,6.34608,2.08769,0,0
1,0,0.200000,16,1,4,6.51381,6.51381,2.08789,0,0
1,1,0.200000,16,1,8,6.53762,6.53762,2.11599,0,0
0,1,0.100000,16,0,8,9.1202,9.1202,2.03625,0,0
0,0,0.100000,128,0,4,4.73312,4.73312,2.02935,0,0
1,0,0.200000,32,1,4,5.03212,5.03212,2.08716,0,0
1,1,0.300000,16,1,4,6.52128,6.52128,2.12621,0,0
0,1,0.100000,512,1,8,4.29895,4.29895,2.08838,0,0
0,1,0.300000,16,0,4,9.45982,9.45982,2.03856,0,0
0,0,0.300000,64,0,8,5.33276,5.33276,1.97116,0,0
1,0,0.300000,32,1,4,4.41523,4.41523,2.07061,0,0
0,1,0.200000,16,0,8,8.91614,8.91614,2.07891,0,0
0,1,0.200000,256,0,8,4.52351,4.52351,2.061,0,0
0,1,0.100000,16,1,4,8.18711,8.18711,2.11231,0,0
0,1,0.300000,64,1,4,5.03997,5.03997,2.08282,0,0
1,0,0.200000,128,1,8,2.85986,2.85986,2.0947,0,0
1,0,0.300000,128,1,8,2.81344,2.81344,2.07021,0,0
1,0,0.100000,128,0,4,2.88295,2.88295,1.9913,0,0
0,0,0.200000,64,0,4,5.29636,5.29636,1.99046,0,0
0,0,0.300000,16,0,4,8.69062,8.69062,2.03604,0,0
0,0,0.200000,32,1,8,6.29523,6.29523,2.09391,0,0
0,1,0.100000,32,1,8,6.1802,6.1802,2.07012,0,0
0,0,0.100000,256,0,4,4.5458,4.5458,2.03642,0,0
1,1,0.100000,64,0,4,3.5018,3.5018,1.96412,0,0
0,0,0.100000,32,1,4,6.33472,6.33472,2.04876,0,0
1,1,0.100000,64,1,8,3.55653,3.55653,2.07985,0,0
0,0,0.300000,512,1,8,4.3823,4.3823,2.09497,0,0
1,0,0.100000,32,0,8,5.1811,5.1811,2.04298,0,0
0,1,0.200000,64,1,4,5.15289,5.15289,2.09381,0,0
1,1,0.200000,64,1,8,3.44189,3.44189,2.10141,0,0
1,0,0.200000,512,0,8,2.52381,2.52381,2.0429,0,0
0,0,0.200000,128,0,4,4.89914,4.89914,2.0229,0,0
0,1,0.100000,32,0,8,6.54577,6.54577,2.00933,0,0
0,1,0.200000,128,0,8,4.80418,4.80418,2.03686,0,0
0,1,0.300000,32,0,8,6.75565,6.75565,2.02751,0,0
1,1,0.100000,256,1,4,2.63692,2.63692,2.10982,0,0
1,0,0.300000,16,0,4,6.32995,6.32995,2.06385,0,0
1,1,0.200000,256,0,4,2.6361,2.6361,2.00946,0,0
1,0,0.100000,16,1,8,6.81229,6.81229,2.11632,0,0
1,1,0.100000,16,1,8,6.79938,6.79938,2.14314,0,0
1,1,0.300000,512,0,8,2.73182,2.73182,2.04653,0,0
1,0,0.300000,512,0,4,2.44765,2.44765,2.03238,0,0
0,0,0.300000,16,1,8,8.35054,8.35054,2.08694,0,0
0,0,0.200000,512,0,8,4.88416,4.88416,2.03913,0,0
0,0,0.300000,256,1,8,4.60969,4.60969,2.09706,0,0
1,0,0.100000,256,1,8,2.82308,2.82308,2.12054,0,0
0,0,0.100000,32,0,4,7.04044,7.04044,2.00166,0,0
0,1,0.300000,64,0,4,5.50652,5.50652,2.00681,0,0
0,1,0.300000,512,1,8,4.42614,4.42614,2.07397,0,0
1,0,0.300000,16,1,8,6.84138,6.84138,2.0146,0,0
0,1,0.200000,16,1,8,8.11633,8.11633,2.1263,0,0
