SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,9.39914,9.39914,2.2819,0,0
0,0,0.100000,32,0,4,8.16986,8.16986,1.80375,0,0
0,0,0.100000,64,0,4,6.87822,6.87822,1.79246,0,0
0,0,0.100000,128,0,4,6.15768,6.15768,1.81543,0,0
0,0,0.100000,256,0,4,5.84294,5.84294,1.79112,0,0
0,0,0.100000,512,0,4,5.72584,5.72584,1.79213,0,0
0,1,0.100000,512,0,4,5.67971,5.67971,1.80793,0,0
1,1,0.100000,512,0,4,2.93237,2.93237,1.81158,0,0
1,1,0.100000,512,1,4,3.129,3.129,1.88359,0,0
1,1,0.200000,512,0,4,2.94197,2.94197,1.81284,0,0
1,1,0.300000,512,0,4,2.91001,2.91001,1.81462,0,0
1,1,0.300000,16,0,4,7.45946,7.45946,1.81155,0,0
1,1,0.300000,32,0,4,5.85219,5.85219,1.79034,0,0
1,1,0.300000,64,0,4,4.46475,4.46475,1.83383,0,0
1,1,0.300000,128,0,4,3.53136,3.53136,1.80539,0,0
1,1,0.300000,256,0,4,3.05518,3.05518,1.82363,0,0
1,0,0.300000,512,0,4,2.96607,2.96607,1.80601,0,0
0,1,0.300000,512,0,4,5.82651,5.82651,1.81965,0,0
1,1,0.300000,512,1,4,3.11928,3.11928,1.88598,0,0
