SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,61.4557,61.4557,1.82998,0,0
0,0,0.100000,32,0,4,50.3672,50.3672,1.80135,0,0
0,0,0.100000,64,0,4,43.6354,43.6354,1.80271,0,0
0,0,0.100000,128,0,4,40.0549,40.0549,1.80153,0,0
0,0,0.100000,256,0,4,37.329,37.329,1.79074,0,0
0,0,0.100000,512,0,4,36.6648,36.6648,1.80257,0,0
0,1,0.100000,512,0,4,36.5263,36.5263,1.79427,0,0
1,1,0.100000,512,0,4,17.0533,17.0533,1.80259,0,0
1,1,0.100000,512,1,4,17.2044,17.2044,1.89685,0,0
1,1,0.200000,512,0,4,17.036,17.036,1.79488,0,0
1,1,0.300000,512,0,4,17.0366,17.0366,1.80964,0,0
1,1,0.200000,16,0,4,41.1272,41.1272,1.80951,0,0
1,1,0.200000,32,0,4,31.1423,31.1423,1.80975,0,0
1,1,0.200000,64,0,4,24.2579,24.2579,1.80075,0,0
1,1,0.200000,128,0,4,20.348,20.348,1.79555,0,0
1,1,0.200000,256,0,4,18.0068,18.0068,1.79384,0,0
1,0,0.200000,512,0,4,17.3347,17.3347,1.80856,0,0
0,1,0.200000,512,0,4,36.4786,36.4786,1.79832,0,0
1,1,0.200000,512,1,4,17.2098,17.2098,1.89766,0,0
