SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.200000,64,0,4,17.3843,17.3843,2.01174,0,0
0,0,0.200000,128,0,4,16.3331,16.3331,1.93096,0,0
0,0,0.200000,32,0,4,19.6632,19.6632,1.95752,0,0
0,1,0.200000,64,0,4,16.8324,16.8324,1.95025,0,0
1,0,0.200000,64,0,4,7.69809,7.69809,1.97191,0,0
0,0,0.200000,64,1,4,13.6705,13.6705,2.00533,0,0
0,0,0.300000,64,0,4,16.4113,16.4113,1.94585,0,0
0,0,0.100000,64,0,4,17.1342,17.1342,1.94117,0,0
1,0,0.200000,128,0,4,6.82349,6.82349,1.96697,0,0
1,0,0.200000,32,0,4,8.74286,8.74286,1.946,0,0
1,1,0.200000,64,0,4,7.60091,7.60091,1.96113,0,0
1,0,0.200000,64,1,4,7.80993,7.80993,2.02276,0,0
1,0,0.300000,64,0,4,7.7812,7.7812,1.96039,0,0
1,0,0.100000,64,0,4,7.65765,7.65765,1.96442,0,0
1,0,0.200000,256,0,4,6.56866,6.56866,1.97643,0,0
