SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,27.2282,27.2282,1.92158,0,0
0,0,0.100000,32,0,4,23.1247,23.1247,1.85953,0,0
0,1,0.100000,16,0,4,24.8289,24.8289,1.84801,0,0
1,0,0.100000,16,0,4,13.3433,13.3433,1.86059,0,0
0,0,0.100000,16,1,4,24.3757,24.3757,2.09311,0,0
0,0,0.200000,16,0,4,24.6348,24.6348,1.86839,0,0
1,0,0.100000,32,0,4,10.2228,10.2228,1.85412,0,0
1,1,0.100000,16,0,4,13.2785,13.2785,1.86872,0,0
1,0,0.100000,16,1,4,14.3097,14.3097,1.9089,0,0
1,0,0.200000,16,0,4,13.5382,13.5382,1.84621,0,0
1,0,0.100000,64,0,4,9.40297,9.40297,1.85458,0,0
1,1,0.100000,32,0,4,11.417,11.417,1.84188,0,0
1,0,0.100000,32,1,4,11.8813,11.8813,1.94159,0,0
1,0,0.200000,32,0,4,10.8454,10.8454,2.11837,0,0
1,0,0.100000,128,0,4,9.60003,9.60003,1.85253,0,0
1,1,0.100000,64,0,4,10.5708,10.5708,1.82387,0,0
0,0,0.100000,64,0,4,22.6667,22.6667,1.84802,0,0
1,0,0.100000,64,1,4,10.4066,10.4066,1.93979,0,0
1,0,0.200000,64,0,4,10.07,10.07,1.85949,0,0
