SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,64,1,4,15.0622,15.0622,2.03989,0,0
1,0,0.300000,512,1,4,7.14313,7.14313,1.94657,0,0
1,1,0.100000,256,0,4,7.24187,7.24187,1.93478,0,0
0,0,0.300000,16,1,4,16.3928,16.3928,1.99546,0,0
0,0,0.100000,256,0,8,16.182,16.182,1.95241,0,0
0,0,0.300000,32,1,8,15.7313,15.7313,1.99906,0,0
1,0,0.200000,256,0,4,6.62551,6.62551,1.93659,0,0
0,0,0.200000,512,1,8,15.1618,15.1618,2.01589,0,0
1,1,0.100000,32,0,8,9.76227,9.76227,1.97008,0,0
1,0,0.100000,128,0,4,6.84736,6.84736,1.95528,0,0
1,0,0.300000,256,0,4,6.63381,6.63381,1.95127,0,0
0,1,0.100000,512,0,8,15.9881,15.9881,1.95613,0,0
1,0,0.100000,128,1,4,6.50089,6.50089,2.01252,0,0
0,1,0.300000,128,1,8,13.6926,13.6926,2.01688,0,0
1,0,0.100000,512,1,8,6.54199,6.54199,2.01759,0,0
1,0,0.300000,128,1,4,7.0097,7.0097,2.00108,0,0
0,1,0.200000,256,1,8,13.9071,13.9071,2.01542,0,0
1,1,0.200000,32,1,8,9.09853,9.09853,2.00974,0,0
0,1,0.100000,256,0,4,16.0507,16.0507,1.95825,0,0
1,1,0.300000,32,0,4,8.64416,8.64416,1.93602,0,0
0,0,0.100000,512,0,4,15.7461,15.7461,1.95629,0,0
0,1,0.100000,128,0,4,16.1712,16.1712,1.93301,0,0
0,1,0.100000,32,1,4,17.0267,17.0267,2.00725,0,0
1,0,0.200000,256,1,8,6.96364,6.96364,2.00793,0,0
1,1,0.200000,128,1,8,7.2593,7.2593,2.01788,0,0
0,1,0.200000,32,1,8,16.1609,16.1609,2.00185,0,0
1,1,0.200000,128,0,8,7.20459,7.20459,1.96152,0,0
1,0,0.100000,64,1,8,7.48847,7.48847,2.00342,0,0
0,1,0.100000,16,1,4,20.3332,20.3332,2.00953,0,0
1,1,0.300000,64,0,8,7.74892,7.74892,1.9632,0,0
0,0,0.200000,128,1,4,14.2908,14.2908,2.00985,0,0
1,0,0.200000,512,0,8,6.83563,6.83563,1.95627,0,0
0,0,0.200000,32,1,8,15.9677,15.9677,1.99183,0,0
0,1,0.100000,256,1,8,14.3435,14.3435,2.00572,0,0
0,1,0.300000,16,0,8,20.5865,20.5865,1.93712,0,0
0,1,0.300000,512,0,8,15.9994,15.9994,1.93379,0,0
0,1,0.200000,256,0,4,16.3186,16.3186,1.92769,0,0
0,1,0.200000,32,0,8,18.5764,18.5764,1.96925,0,0
1,0,0.300000,32,0,4,9.00687,9.00687,1.941,0,0
1,1,0.300000,256,1,4,6.97099,6.97099,2.0184,0,0
1,1,0.200000,256,1,4,6.77896,6.77896,2.01686,0,0
0,0,0.100000,16,1,8,18.9185,18.9185,2.01101,0,0
1,1,0.100000,128,0,8,7.32097,7.32097,1.9575,0,0
1,1,0.200000,64,1,8,8.40514,8.40514,1.98414,0,0
1,0,0.100000,32,1,4,11.1491,11.1491,2.01722,0,0
0,1,0.100000,64,0,8,17.0679,17.0679,1.9486,0,0
1,1,0.300000,16,1,4,10.9191,10.9191,2.03357,0,0
1,0,0.300000,64,0,4,8.04817,8.04817,1.93094,0,0
0,0,0.300000,512,1,4,14.5908,14.5908,1.98352,0,0
1,1,0.200000,512,1,8,7.19346,7.19346,2.01901,0,0
0,1,0.300000,32,0,8,18.362,18.362,1.95738,0,0
1,0,0.200000,32,0,8,9.2353,9.2353,1.95136,0,0
0,0,0.200000,32,0,4,17.7922,17.7922,1.95174,0,0
0,0,0.200000,256,0,8,15.9031,15.9031,1.95769,0,0
0,0,0.300000,64,1,4,14.2314,14.2314,2.0092,0,0
0,1,0.200000,512,1,8,14.5406,14.5406,2.02801,0,0
1,1,0.200000,32,0,8,8.4503,8.4503,1.94259,0,0
1,0,0.300000,16,1,4,11.0539,11.0539,2.03299,0,0
1,0,0.200000,512,1,4,6.8379,6.8379,2.00101,0,0
1,1,0.200000,256,0,4,6.79216,6.79216,1.95973,0,0
1,0,0.300000,32,1,8,9.99033,9.99033,2.01979,0,0
1,1,0.100000,64,1,4,8.27284,8.27284,2.01829,0,0
0,1,0.200000,128,1,4,14.1679,14.1679,2.01133,0,0
1,1,0.300000,16,0,8,12.1245,12.1245,1.98214,0,0
0,0,0.100000,128,0,8,16.0826,16.0826,1.96849,0,0
0,0,0.200000,16,0,8,21.2559,21.2559,1.96621,0,0
1,1,0.100000,16,1,4,11.1694,11.1694,2.03205,0,0
0,1,0.200000,64,0,4,17.3419,17.3419,1.95819,0,0
0,0,0.200000,16,1,4,19.2486,19.2486,2.01316,0,0
1,1,0.100000,512,0,8,7.00755,7.00755,1.93519,0,0
1,1,0.200000,512,0,4,6.63806,6.63806,1.94049,0,0
0,0,0.300000,256,1,8,14.5361,14.5361,2.0152,0,0
1,1,0.100000,128,1,8,7.22623,7.22623,2.0171,0,0
