SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.300000,256,1,8,14.5442,14.5442,1.84132,0,0
1,0,0.300000,64,1,8,5.55238,5.55238,1.705,0,0
0,1,0.200000,16,0,8,15.6022,15.6022,1.63388,0,0
1,0,0.100000,256,0,4,5.49285,5.49285,1.66876,0,0
0,1,0.300000,128,1,4,13.4516,13.4516,1.71235,0,0
1,0,0.100000,16,0,4,6.11438,6.11438,1.62686,0,0
1,0,0.200000,512,0,4,5.99191,5.99191,1.63231,0,0
0,0,0.100000,256,0,8,16.477,16.477,1.66735,0,0
1,0,0.100000,16,1,8,7.29742,7.29742,1.69317,0,0
1,0,0.100000,32,1,8,5.81571,5.81571,1.7025,0,0
1,0,0.300000,16,0,8,5.93432,5.93432,1.67058,0,0
0,0,0.100000,128,1,4,13.6838,13.6838,1.68416,0,0
1,1,0.100000,128,1,8,4.97732,4.97732,1.68052,0,0
0,1,0.200000,256,0,8,16.7532,16.7532,1.63087,0,0
0,1,0.100000,256,0,4,16.6647,16.6647,1.63957,0,0
0,0,0.300000,16,0,8,15.3738,15.3738,1.60681,0,0
0,1,0.200000,64,0,8,15.6495,15.6495,1.68931,0,0
0,1,0.100000,128,0,8,16.3994,16.3994,1.66212,0,0
1,1,0.200000,32,1,8,5.7862,5.7862,1.69,0,0
0,0,0.300000,32,0,4,15.1795,15.1795,1.62831,0,0
0,1,0.100000,64,1,8,13.2318,13.2318,1.74065,0,0
1,1,0.100000,32,1,8,5.65656,5.65656,1.62817,0,0
0,0,0.200000,16,0,8,15.4549,15.4549,1.60036,0,0
0,0,0.300000,512,1,8,15.3095,15.3095,1.69473,0,0
1,0,0.200000,512,1,4,5.40462,5.40462,1.7075,0,0
1,0,0.100000,64,0,4,5.04845,5.04845,1.66782,0,0
1,1,0.300000,32,0,4,5.21389,5.21389,1.61128,0,0
1,0,0.300000,128,0,8,5.40027,5.40027,1.64424,0,0
0,0,0.100000,512,1,8,15.3573,15.3573,1.65511,0,0
1,0,0.300000,128,1,4,4.83737,4.83737,1.71916,0,0
1,1,0.300000,256,0,8,5.17809,5.17809,1.63769,0,0
0,1,0.200000,128,0,8,16.4238,16.4238,1.61864,0,0
0,1,0.100000,256,1,4,14.2753,14.2753,1.66388,0,0
1,1,0.200000,16,1,4,7.11062,7.11062,1.75478,0,0
0,1,0.100000,32,0,8,15.461,15.461,1.63989,0,0
0,1,0.300000,16,0,4,15.6788,15.6788,1.67376,0,0
1,1,0.100000,64,0,8,5.41546,5.41546,1.61756,0,0
1,1,0.200000,128,0,4,5.12179,5.12179,1.68662,0,0
1,1,0.100000,256,0,4,5.20578,5.20578,1.65805,0,0
1,1,0.200000,64,1,8,5.00406,5.00406,1.6732,0,0
1,1,0.300000,256,1,8,5.20222,5.20222,1.70556,0,0
0,0,0.200000,32,0,4,15.3606,15.3606,1.65443,0,0
1,0,0.300000,32,1,8,5.7385,5.7385,1.76221,0,0
0,0,0.300000,32,1,4,13.1235,13.1235,1.66062,0,0
0,1,0.300000,512,0,8,17.6956,17.6956,1.62967,0,0
0,0,0.200000,256,0,4,16.5679,16.5679,1.65725,0,0
1,0,0.300000,32,0,4,5.30631,5.30631,1.66129,0,0
1,1,0.300000,32,1,4,5.78475,5.78475,1.72411,0,0
1,0,0.300000,16,1,8,7.28185,7.28185,1.70599,0,0
0,1,0.200000,16,1,4,13.6043,13.6043,1.68916,0,0
0,1,0.300000,64,0,8,15.8228,15.8228,1.62779,0,0
0,0,0.200000,128,1,8,13.5658,13.5658,1.6692,0,0
0,0,0.200000,32,1,4,12.9111,12.9111,1.6956,0,0
1,0,0.100000,128,0,4,5.23487,5.23487,1.6262,0,0
1,1,0.300000,16,1,8,7.13758,7.13758,1.71039,0,0
0,1,0.300000,128,0,8,16.4568,16.4568,1.66232,0,0
1,1,0.200000,64,0,8,5.32883,5.32883,1.63935,0,0
0,0,0.200000,256,1,8,14.337,14.337,1.67897,0,0
1,0,0.100000,256,1,8,5.05808,5.05808,1.69856,0,0
1,1,0.200000,16,0,8,6.10641,6.10641,1.67571,0,0
0,0,0.300000,256,0,4,16.7223,16.7223,1.60532,0,0
1,0,0.200000,128,1,8,4.86244,4.86244,1.69504,0,0
1,1,0.300000,128,0,8,5.01786,5.01786,1.65066,0,0
0,0,0.300000,128,1,4,13.473,13.473,1.67127,0,0
0,1,0.200000,32,1,4,13.3517,13.3517,1.69509,0,0
0,1,0.300000,64,1,4,13.0104,13.0104,1.72088,0,0
0,0,0.300000,64,1,4,13.0873,13.0873,1.68101,0,0
1,1,0.100000,64,1,8,5.10454,5.10454,1.72402,0,0
1,1,0.200000,256,0,4,5.38771,5.38771,1.68134,0,0
0,0,0.100000,512,0,4,17.6498,17.6498,1.6719,0,0
0,1,0.300000,512,1,8,15.4774,15.4774,1.74047,0,0
0,1,0.300000,256,1,4,14.0694,14.0694,1.65558,0,0
