SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,3.43136,3.43136,1.6615,0,0
0,0,0.100000,32,0,4,2.80023,2.80023,1.5709,0,0
0,1,0.100000,16,0,4,3.02732,3.02732,1.59565,0,0
1,0,0.100000,16,0,4,1.52395,1.52395,1.61306,0,0
0,0,0.100000,16,1,4,2.95792,2.95792,1.66037,0,0
0,0,0.200000,16,0,4,2.88595,2.88595,1.58083,0,0
1,0,0.100000,32,0,4,1.33116,1.33116,1.57821,0,0
1,1,0.100000,16,0,4,1.49975,1.49975,1.56612,0,0
1,0,0.100000,16,1,4,1.76702,1.76702,1.63041,0,0
1,0,0.200000,16,0,4,1.73497,1.73497,1.56634,0,0
1,0,0.100000,64,0,4,1.24801,1.24801,1.59907,0,0
1,1,0.100000,32,0,4,1.30979,1.30979,1.55793,0,0
1,0,0.100000,32,1,4,1.50043,1.50043,1.67926,0,0
1,0,0.200000,32,0,4,1.32526,1.32526,1.57232,0,0
1,0,0.100000,128,0,4,1.49185,1.49185,1.55404,0,0
1,1,0.100000,64,0,4,1.3731,1.3731,1.56185,0,0
0,0,0.100000,64,0,4,2.55043,2.55043,1.59613,0,0
1,0,0.100000,64,1,4,1.40231,1.40231,1.62432,0,0
1,0,0.200000,64,0,4,1.24502,1.24502,1.58431,0,0
1,0,0.200000,128,0,4,1.22386,1.22386,1.56957,0,0
1,1,0.200000,64,0,4,1.23214,1.23214,1.58104,0,0
0,0,0.200000,64,0,4,2.55326,2.55326,1.56377,0,0
1,0,0.200000,64,1,4,1.39934,1.39934,1.68921,0,0
1,0,0.300000,64,0,4,1.35783,1.35783,1.55487,0,0
1,0,0.200000,256,0,4,1.4082,1.4082,1.59214,0,0
1,1,0.200000,128,0,4,1.20755,1.20755,1.56123,0,0
0,0,0.200000,128,0,4,2.53332,2.53332,1.55679,0,0
1,0,0.200000,128,1,4,1.45497,1.45497,1.6653,0,0
1,0,0.300000,128,0,4,1.32516,1.32516,1.56312,0,0
1,1,0.200000,256,0,4,1.2031,1.2031,1.6191,0,0
0,1,0.200000,128,0,4,2.53048,2.53048,1.61415,0,0
1,1,0.200000,128,1,4,1.32117,1.32117,1.67568,0,0
1,1,0.300000,128,0,4,1.21154,1.21154,1.61299,0,0
1,1,0.100000,128,0,4,1.2081,1.2081,1.56719,0,0
1,1,0.200000,512,0,4,1.32018,1.32018,1.59068,0,0
0,1,0.200000,256,0,4,2.55216,2.55216,1.53396,0,0
1,1,0.200000,256,1,4,1.28053,1.28053,1.66806,0,0
1,1,0.300000,256,0,4,1.20257,1.20257,1.59367,0,0
1,1,0.100000,256,0,4,1.20222,1.20222,1.55412,0,0
1,1,0.100000,512,0,4,1.23963,1.23963,1.58572,0,0
1,0,0.100000,256,0,4,1.21618,1.21618,1.58835,0,0
0,1,0.100000,256,0,4,2.90175,2.90175,1.59601,0,0
1,1,0.100000,256,1,4,1.27021,1.27021,1.63854,0,0
