SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.300000,16,1,8,24.3014,24.3014,1.97859,0,0
1,0,0.100000,256,1,4,9.63889,9.63889,1.91353,0,0
0,0,0.300000,512,1,4,21.9598,21.9598,1.92233,0,0
1,1,0.200000,256,1,4,9.73914,9.73914,1.94922,0,0
1,0,0.300000,16,1,8,15.4555,15.4555,1.95475,0,0
0,1,0.200000,256,1,4,21.2206,21.2206,1.89988,0,0
1,0,0.100000,512,1,8,9.99557,9.99557,1.92537,0,0
0,0,0.300000,256,1,8,21.2183,21.2183,1.94203,0,0
1,1,0.200000,32,0,4,11.0359,11.0359,1.86641,0,0
0,1,0.200000,32,1,4,21.4234,21.4234,1.9393,0,0
1,0,0.300000,16,0,8,13.3566,13.3566,1.8792,0,0
1,1,0.200000,256,0,8,9.64487,9.64487,1.84013,0,0
0,1,0.300000,128,0,8,22.3116,22.3116,1.84785,0,0
1,1,0.300000,32,0,8,10.3929,10.3929,1.85204,0,0
1,1,0.100000,32,0,4,11.3432,11.3432,1.83868,0,0
0,1,0.300000,256,1,4,21.002,21.002,1.92389,0,0
1,1,0.100000,256,1,4,9.61503,9.61503,1.92937,0,0
1,0,0.200000,32,1,4,12.0655,12.0655,1.94135,0,0
0,1,0.100000,16,0,4,26.796,26.796,1.88348,0,0
1,1,0.100000,512,1,8,10.0019,10.0019,1.95688,0,0
1,0,0.300000,512,1,8,10.0442,10.0442,1.95542,0,0
0,0,0.300000,128,1,8,20.8544,20.8544,1.94185,0,0
0,0,0.100000,64,1,4,21.0137,21.0137,1.92599,0,0
1,1,0.200000,32,1,4,12.1077,12.1077,1.91553,0,0
0,0,0.100000,32,0,8,24.9126,24.9126,1.84254,0,0
1,1,0.300000,512,1,4,10.0509,10.0509,1.93619,0,0
1,0,0.100000,32,0,8,11.6259,11.6259,1.83767,0,0
0,1,0.200000,128,0,8,22.4166,22.4166,1.83189,0,0
0,1,0.100000,512,0,4,23.1452,23.1452,1.84329,0,0
1,1,0.300000,16,1,4,14.3338,14.3338,1.95404,0,0
0,0,0.300000,32,1,8,22.5015,22.5015,1.92144,0,0
1,1,0.200000,64,0,4,10.0898,10.0898,1.8534,0,0
1,0,0.200000,512,0,8,9.87117,9.87117,1.85789,0,0
1,0,0.200000,128,1,8,9.8905,9.8905,1.93929,0,0
1,1,0.300000,64,0,4,10.0865,10.0865,1.87842,0,0
1,1,0.300000,32,1,8,12.3353,12.3353,1.93852,0,0
0,1,0.100000,256,0,8,22.7225,22.7225,1.84597,0,0
0,0,0.100000,128,1,4,21.046,21.046,1.93368,0,0
1,0,0.100000,32,1,8,12.6083,12.6083,1.95123,0,0
0,1,0.100000,32,0,8,25.6681,25.6681,1.8452,0,0
0,0,0.100000,512,0,4,23.4063,23.4063,1.85076,0,0
1,1,0.100000,16,0,4,15.8155,15.8155,1.86879,0,0
1,0,0.200000,512,1,8,9.96959,9.96959,1.93523,0,0
0,1,0.200000,16,0,8,28.1511,28.1511,1.85239,0,0
0,1,0.200000,512,1,4,22.0753,22.0753,1.93826,0,0
1,1,0.200000,512,0,8,9.70251,9.70251,1.84904,0,0
0,0,0.100000,32,1,4,22.8287,22.8287,1.92727,0,0
0,0,0.200000,128,0,8,22.5661,22.5661,1.86193,0,0
1,0,0.300000,32,1,8,12.1657,12.1657,1.9309,0,0
0,0,0.300000,512,0,4,23.4777,23.4777,1.85234,0,0
0,1,0.100000,64,0,8,23.1975,23.1975,1.84689,0,0
1,1,0.300000,256,0,4,9.45989,9.45989,1.83131,0,0
1,1,0.300000,128,1,4,9.95798,9.95798,1.94855,0,0
0,0,0.300000,256,0,8,22.7396,22.7396,1.85214,0,0
0,1,0.300000,32,1,8,23.3688,23.3688,1.92739,0,0
1,0,0.200000,256,1,8,9.7408,9.7408,1.94853,0,0
