SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.200000,512,0,4,162.203,162.203,1.80246,0,0
0,0,0.200000,256,0,4,159.573,159.573,1.7865,0,0
1,0,0.100000,16,1,4,89.476,89.476,1.90641,0,0
1,1,0.200000,32,1,4,63.5434,63.5434,1.91166,0,0
0,0,0.200000,16,1,8,149.347,149.347,1.88484,0,0
1,0,0.200000,16,1,4,88.3887,88.3887,1.90847,0,0
0,0,0.300000,16,0,8,172.014,172.014,1.82077,0,0
1,1,0.100000,16,1,4,87.3253,87.3253,1.91752,0,0
1,0,0.300000,16,0,4,84.1643,84.1643,1.82273,0,0
1,0,0.300000,32,0,4,64.5517,64.5517,1.80202,0,0
1,0,0.300000,64,0,4,54.3852,54.3852,1.8056,0,0
0,1,0.100000,16,1,8,147.878,147.878,1.90891,0,0
1,1,0.100000,256,1,8,49.2462,49.2462,1.89042,0,0
1,0,0.100000,128,1,8,49.1519,49.1519,1.8977,0,0
1,0,0.100000,32,1,8,63.2572,63.2572,1.90143,0,0
1,0,0.300000,32,1,8,63.2369,63.2369,1.89003,0,0
0,1,0.200000,64,0,8,158.225,158.225,1.78706,0,0
1,1,0.100000,512,1,4,50.7176,50.7176,1.89781,0,0
0,1,0.200000,128,1,8,128.942,128.942,1.87966,0,0
0,1,0.100000,512,0,4,161.977,161.977,1.80427,0,0
0,1,0.100000,64,1,4,126.727,126.727,1.89384,0,0
1,1,0.100000,512,0,4,53.228,53.228,1.80169,0,0
0,1,0.300000,16,1,8,149.303,149.303,1.89576,0,0
0,0,0.300000,32,0,4,162.367,162.367,1.78118,0,0
0,1,0.200000,128,0,4,159.622,159.622,1.79322,0,0
0,0,0.300000,128,0,4,159.588,159.588,1.80317,0,0
1,0,0.300000,64,1,4,52.8718,52.8718,1.90516,0,0
0,0,0.200000,16,0,4,171.505,171.505,1.80519,0,0
1,1,0.200000,16,1,4,88.1298,88.1298,1.91045,0,0
1,1,0.100000,256,0,4,51.6254,51.6254,1.81,0,0
0,0,0.100000,16,0,8,171.936,171.936,1.81246,0,0
1,1,0.100000,64,1,4,53.2333,53.2333,1.90292,0,0
0,1,0.200000,32,1,8,130.211,130.211,1.88494,0,0
0,0,0.100000,16,1,4,147.646,147.646,1.89353,0,0
1,1,0.100000,64,0,8,53.2661,53.2661,1.7987,0,0
0,0,0.300000,256,1,8,133.263,133.263,1.89157,0,0
1,1,0.200000,256,0,4,51.6743,51.6743,1.80288,0,0
0,1,0.300000,64,1,4,126.805,126.805,1.89476,0,0
0,0,0.300000,512,1,4,138.039,138.039,1.89035,0,0
1,0,0.100000,128,0,4,52.5195,52.5195,1.80516,0,0
1,1,0.200000,256,1,8,49.021,49.021,1.89634,0,0
1,1,0.100000,32,1,8,63.5253,63.5253,1.90212,0,0
1,0,0.100000,64,0,8,54.3715,54.3715,1.80138,0,0
0,0,0.100000,256,1,8,133.777,133.777,1.88784,0,0
1,1,0.100000,32,0,4,64.215,64.215,1.79109,0,0
1,1,0.300000,512,1,8,51.288,51.288,1.89827,0,0
0,1,0.300000,64,0,4,158.267,158.267,1.80722,0,0
0,0,0.300000,32,1,4,130.987,130.987,1.87639,0,0
0,1,0.300000,32,0,8,163.189,163.189,1.80153,0,0
0,1,0.100000,64,0,8,158.282,158.282,1.78617,0,0
1,0,0.100000,32,0,8,64.3125,64.3125,1.78991,0,0
0,1,0.300000,512,1,4,138.477,138.477,1.89209,0,0
1,0,0.200000,512,0,4,54.0361,54.0361,1.80848,0,0
1,1,0.300000,32,0,8,63.9326,63.9326,1.8029,0,0
1,0,0.300000,128,0,8,52.5043,52.5043,1.79018,0,0
0,0,0.300000,512,0,4,161.433,161.433,1.79197,0,0
0,1,0.100000,16,0,4,172.216,172.216,1.81895,0,0
0,0,0.300000,64,1,4,128.292,128.292,1.8831,0,0
0,0,0.200000,512,0,4,161.618,161.618,1.79359,0,0
1,1,0.300000,512,0,4,53.3403,53.3403,1.80299,0,0
0,0,0.200000,128,0,8,159.226,159.226,1.78961,0,0
1,1,0.300000,64,0,4,53.3174,53.3174,1.78307,0,0
0,1,0.200000,256,1,4,134.273,134.273,1.88602,0,0
0,0,0.200000,32,1,8,131.12,131.12,1.88982,0,0
1,0,0.200000,256,1,4,51.6074,51.6074,1.90622,0,0
0,0,0.100000,64,1,8,127.177,127.177,1.89003,0,0
1,0,0.200000,64,0,4,54.5291,54.5291,1.80585,0,0
0,1,0.100000,32,0,4,162.13,162.13,1.78966,0,0
0,1,0.200000,512,1,8,138.9,138.9,1.89007,0,0
1,1,0.200000,16,0,8,83.4136,83.4136,1.81643,0,0
