SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,16,0,4,21.6843,21.6843,2.19917,0,0
0,0,0.100000,32,0,4,21.0833,21.0833,1.97916,0,0
0,1,0.100000,16,0,4,21.8149,21.8149,2.10361,0,0
1,0,0.100000,16,0,4,11.261,11.261,2.05788,0,0
0,0,0.100000,16,1,4,20.7983,20.7983,2.0994,0,0
0,0,0.200000,16,0,4,23.8426,23.8426,2.03176,0,0
1,0,0.100000,32,0,4,10.3655,10.3655,2.18916,0,0
1,1,0.100000,16,0,4,11.8473,11.8473,2.10341,0,0
1,0,0.100000,16,1,4,13.727,13.727,2.16772,0,0
1,0,0.200000,16,0,4,11.1659,11.1659,2.09072,0,0
1,0,0.100000,64,0,4,8.5708,8.5708,2.06529,0,0
1,1,0.100000,32,0,4,9.81551,9.81551,2.05797,0,0
1,0,0.100000,32,1,4,11.0436,11.0436,2.0901,0,0
1,0,0.200000,32,0,4,10.9741,10.9741,2.07648,0,0
1,0,0.100000,128,0,4,8.25709,8.25709,2.04279,0,0
1,1,0.100000,64,0,4,9.78812,9.78812,2.05336,0,0
0,0,0.100000,64,0,4,21.4317,21.4317,2.07809,0,0
1,0,0.100000,64,1,4,9.32817,9.32817,2.14169,0,0
1,0,0.200000,64,0,4,8.94134,8.94134,2.00444,0,0
1,0,0.100000,256,0,4,8.703,8.703,2.03589,0,0
1,1,0.100000,128,0,4,8.85213,8.85213,2.0501,0,0
0,0,0.100000,128,0,4,19.5284,19.5284,1.96736,0,0
1,0,0.100000,128,1,4,8.08705,8.08705,2.0528,0,0
1,0,0.200000,128,0,4,9.09318,9.09318,1.98978,0,0
1,0,0.100000,256,1,4,8.16002,8.16002,2.11421,0,0
1,1,0.100000,128,1,4,8.01927,8.01927,2.12959,0,0
0,0,0.100000,128,1,4,17.5654,17.5654,2.08665,0,0
1,0,0.200000,128,1,4,7.59613,7.59613,2.15577,0,0
1,0,0.200000,256,1,4,7.55184,7.55184,2.10288,0,0
1,0,0.200000,64,1,4,9.20974,9.20974,2.12867,0,0
1,1,0.200000,128,1,4,7.79523,7.79523,2.13171,0,0
0,0,0.200000,128,1,4,17.3901,17.3901,2.05465,0,0
1,0,0.300000,128,1,4,7.74976,7.74976,2.16755,0,0
1,0,0.200000,512,1,4,7.87942,7.87942,2.1138,0,0
1,1,0.200000,256,1,4,7.59224,7.59224,2.12102,0,0
0,0,0.200000,256,1,4,17.4996,17.4996,2.11769,0,0
1,0,0.200000,256,0,4,7.74521,7.74521,2.02938,0,0
1,0,0.300000,256,1,4,7.5069,7.5069,2.07774,0,0
1,0,0.300000,512,1,4,8.56266,8.56266,2.12467,0,0
1,1,0.300000,256,1,4,7.55946,7.55946,2.12831,0,0
0,0,0.300000,256,1,4,17.4105,17.4105,2.10246,0,0
1,0,0.300000,256,0,4,7.92672,7.92672,2.069,0,0
