SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,1,0.300000,32,0,8,1.35739,1.35739,1.67607,0,0
0,0,0.100000,512,1,8,2.58892,2.58892,1.60796,0,0
0,1,0.300000,256,0,8,2.55818,2.55818,1.62185,0,0
1,1,0.300000,64,0,4,1.22895,1.22895,1.60517,0,0
0,0,0.300000,256,1,8,2.56165,2.56165,1.66738,0,0
0,0,0.200000,32,1,4,2.69408,2.69408,1.65421,0,0
0,0,0.100000,32,1,4,2.69428,2.69428,1.63871,0,0
0,0,0.100000,16,1,4,3.04197,3.04197,1.58576,0,0
0,0,0.200000,64,1,4,2.56253,2.56253,1.68619,0,0
1,0,0.200000,256,1,8,1.32763,1.32763,1.62578,0,0
1,0,0.300000,128,0,8,1.22653,1.22653,1.58325,0,0
0,1,0.300000,32,0,8,2.73561,2.73561,1.59663,0,0
1,0,0.300000,512,1,8,1.3549,1.3549,1.70689,0,0
0,0,0.200000,32,0,4,2.67728,2.67728,1.59678,0,0
1,1,0.300000,128,1,4,1.35936,1.35936,1.64164,0,0
1,1,0.200000,16,1,4,1.88463,1.88463,1.66056,0,0
1,0,0.300000,256,1,4,1.32958,1.32958,1.64451,0,0
0,0,0.300000,128,1,8,2.55878,2.55878,1.62389,0,0
1,1,0.200000,32,0,8,1.42126,1.42126,1.58117,0,0
1,1,0.100000,128,1,4,1.32134,1.32134,1.69112,0,0
0,1,0.200000,32,0,8,2.70238,2.70238,1.6306,0,0
1,0,0.100000,16,1,8,1.86328,1.86328,1.69247,0,0
1,0,0.200000,128,1,8,1.34568,1.34568,1.65068,0,0
1,1,0.300000,512,1,4,1.29243,1.29243,1.64736,0,0
1,1,0.200000,16,0,4,1.52332,1.52332,1.58671,0,0
0,1,0.200000,16,0,8,2.94597,2.94597,1.58883,0,0
0,0,0.300000,128,0,8,2.53752,2.53752,1.58065,0,0
0,1,0.300000,64,0,8,2.56094,2.56094,1.57032,0,0
0,1,0.100000,16,0,8,2.94593,2.94593,1.62803,0,0
0,1,0.100000,256,1,4,2.55172,2.55172,1.61714,0,0
1,1,0.100000,32,1,4,1.51518,1.51518,1.65539,0,0
0,0,0.200000,64,0,8,2.73501,2.73501,1.57223,0,0
