SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
1,0,0.100000,16,1,8,2.61973,2.61973,1.54868,0,0
1,0,0.100000,32,1,8,1.93602,1.93602,1.49542,0,0
1,0,0.100000,64,1,8,1.64573,1.64573,1.53336,0,0
1,0,0.100000,128,1,8,1.58388,1.58388,1.51226,0,0
1,0,0.100000,256,1,8,1.52904,1.52904,1.52337,0,0
1,0,0.100000,512,1,8,1.4635,1.4635,1.51482,0,0
1,1,0.100000,512,1,8,1.54024,1.54024,1.50415,0,0
0,0,0.100000,512,1,8,2.98395,2.98395,1.52108,0,0
1,0,0.100000,512,0,8,1.5669,1.5669,1.47694,0,0
1,0,0.200000,512,1,8,1.63588,1.63588,1.52802,0,0
1,0,0.300000,512,1,8,1.50396,1.50396,1.52981,0,0
