SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,64,1,4,6.73121,6.73121,1.89922,0,0
0,0,0.100000,16,1,4,8.93215,8.93215,1.89456,0,0
0,0,0.300000,256,0,8,5.89807,5.89807,1.79815,0,0
1,0,0.100000,32,0,4,5.40175,5.40175,1.80987,0,0
1,0,0.300000,64,1,4,4.2493,4.2493,1.89784,0,0
1,0,0.300000,32,1,8,5.45672,5.45672,1.90619,0,0
1,1,0.300000,32,1,8,5.72774,5.72774,1.89672,0,0
0,0,0.200000,128,1,4,6.10123,6.10123,1.88968,0,0
0,0,0.200000,256,0,4,5.84383,5.84383,1.78149,0,0
1,1,0.200000,256,1,4,3.32301,3.32301,1.89143,0,0
1,1,0.300000,128,1,8,3.49659,3.49659,1.89141,0,0
1,0,0.300000,512,0,8,3.0183,3.0183,1.81515,0,0
0,0,0.100000,32,0,4,7.86612,7.86612,1.82532,0,0
0,1,0.100000,16,1,4,8.85604,8.85604,1.90644,0,0
0,0,0.300000,16,0,4,9.28219,9.28219,1.80904,0,0
1,1,0.200000,512,1,4,3.15643,3.15643,1.89363,0,0
1,0,0.100000,512,1,4,3.11946,3.11946,1.87863,0,0
1,0,0.300000,128,0,8,3.33456,3.33456,1.79814,0,0
0,1,0.100000,64,0,8,6.64614,6.64614,1.80511,0,0
0,1,0.300000,512,0,4,5.74408,5.74408,1.81002,0,0
1,0,0.200000,512,0,8,2.99254,2.99254,1.80699,0,0
0,0,0.200000,64,0,8,6.63387,6.63387,1.81699,0,0
0,1,0.100000,512,0,8,5.75902,5.75902,1.81853,0,0
0,1,0.200000,128,0,4,6.13103,6.13103,1.81991,0,0
1,1,0.100000,16,0,4,6.79531,6.79531,1.81393,0,0
0,0,0.300000,32,1,4,7.56698,7.56698,1.89231,0,0
1,1,0.200000,64,1,4,4.06012,4.06012,1.89765,0,0
1,0,0.100000,16,1,8,6.75125,6.75125,1.90036,0,0
0,0,0.200000,512,0,4,5.74396,5.74396,1.79306,0,0
1,0,0.200000,512,1,4,3.11396,3.11396,1.90642,0,0
1,0,0.100000,256,1,8,3.23421,3.23421,1.89702,0,0
1,1,0.200000,16,1,8,6.67258,6.67258,1.92306,0,0
0,1,0.300000,512,1,8,5.73599,5.73599,1.89041,0,0
1,0,0.100000,64,1,4,4.07637,4.07637,1.89467,0,0
0,1,0.300000,32,1,4,7.50361,7.50361,1.87685,0,0
0,1,0.300000,32,0,4,7.75939,7.75939,1.79081,0,0
0,0,0.200000,256,1,8,5.8311,5.8311,1.8722,0,0
1,0,0.300000,512,1,4,3.10059,3.10059,1.89193,0,0
1,0,0.300000,16,1,8,7.1257,7.1257,1.91455,0,0
0,1,0.200000,256,1,4,5.89141,5.89141,1.86586,0,0
0,1,0.100000,16,0,8,10.3336,10.3336,1.83252,0,0
1,1,0.200000,512,0,4,2.95876,2.95876,1.7986,0,0
0,0,0.100000,512,0,4,5.79561,5.79561,1.79713,0,0
0,1,0.200000,128,1,8,6.19451,6.19451,1.88548,0,0
1,1,0.300000,32,0,8,6.01793,6.01793,1.81654,0,0
1,0,0.100000,32,1,4,5.68282,5.68282,1.89267,0,0
1,1,0.100000,512,0,4,2.9801,2.9801,1.81722,0,0
1,0,0.200000,256,0,4,3.1517,3.1517,1.79062,0,0
0,0,0.300000,16,1,8,10.0292,10.0292,1.90391,0,0
0,0,0.200000,16,1,4,10.0112,10.0112,1.88671,0,0
1,1,0.300000,16,0,8,7.99333,7.99333,1.82478,0,0
0,1,0.200000,64,1,4,6.86686,6.86686,1.88738,0,0
1,1,0.300000,16,1,4,7.67763,7.67763,1.92114,0,0
0,1,0.300000,256,1,8,5.87954,5.87954,1.90547,0,0
0,0,0.200000,128,0,8,6.09665,6.09665,1.80692,0,0
1,1,0.100000,32,1,8,5.74133,5.74133,1.88952,0,0
0,1,0.300000,128,1,4,6.1881,6.1881,1.89385,0,0
0,0,0.300000,128,0,8,6.22764,6.22764,1.91651,0,0
1,1,0.100000,256,1,4,3.29763,3.29763,1.89171,0,0
1,1,0.300000,256,1,4,3.26916,3.26916,1.91835,0,0
1,1,0.300000,64,1,4,4.37377,4.37377,1.89737,0,0
1,0,0.200000,64,0,4,4.3681,4.3681,1.80784,0,0
0,1,0.200000,32,1,4,7.8584,7.8584,1.88701,0,0
0,1,0.300000,256,0,8,5.86249,5.86249,1.82524,0,0
1,1,0.100000,512,1,8,3.19684,3.19684,1.89659,0,0
0,1,0.100000,32,0,4,8.10783,8.10783,1.82016,0,0
0,0,0.100000,256,1,4,5.8634,5.8634,1.89188,0,0
1,1,0.200000,64,0,8,4.31241,4.31241,1.80859,0,0
0,0,0.200000,32,0,8,8.19238,8.19238,1.79186,0,0
