SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,1,0.200000,32,1,4,6.30965,6.30965,2.1039,0,0
0,0,0.100000,128,1,8,4.84248,4.84248,2.02702,0,0
1,1,0.200000,128,0,4,2.94483,2.94483,2.02484,0,0
0,0,0.100000,256,1,4,4.50287,4.50287,2.09158,0,0
1,1,0.300000,256,0,4,2.69113,2.69113,1.98872,0,0
0,1,0.300000,32,0,4,7.04593,7.04593,2.0553,0,0
0,1,0.200000,512,0,4,4.45791,4.45791,2.0129,0,0
1,1,0.200000,64,1,4,3.44966,3.44966,2.07862,0,0
1,1,0.100000,128,0,4,2.84684,2.84684,2.04094,0,0
1,0,0.100000,128,0,8,2.87932,2.87932,2.02797,0,0
0,1,0.300000,16,0,8,8.57907,8.57907,2.02326,0,0
1,0,0.100000,128,1,4,2.82983,2.82983,2.13374,0,0
0,0,0.300000,512,1,8,4.24168,4.24168,2.08151,0,0
0,0,0.200000,16,0,4,8.52435,8.52435,2.03794,0,0
0,1,0.200000,64,1,8,5.2286,5.2286,2.06981,0,0
1,0,0.200000,128,1,8,3.43871,3.43871,2.09118,0,0
0,0,0.300000,16,1,8,8.86877,8.86877,2.10689,0,0
1,0,0.300000,512,1,4,2.55758,2.55758,2.10846,0,0
0,1,0.300000,256,1,8,4.32968,4.32968,2.07345,0,0
1,0,0.100000,32,0,4,4.43926,4.43926,2.0753,0,0
0,1,0.200000,64,0,4,5.29056,5.29056,2.04235,0,0
1,0,0.200000,256,1,4,2.61188,2.61188,2.08955,0,0
1,0,0.100000,256,0,4,2.5523,2.5523,1.99311,0,0
0,0,0.300000,64,0,4,5.30954,5.30954,2.02399,0,0
1,0,0.100000,16,1,8,6.11578,6.11578,2.13127,0,0
0,0,0.200000,64,1,4,5.06956,5.06956,2.12126,0,0
1,0,0.100000,64,0,8,3.35488,3.35488,2.02605,0,0
1,1,0.200000,512,0,8,2.96939,2.96939,2.0257,0,0
0,0,0.300000,16,0,8,9.73941,9.73941,2.01629,0,0
0,0,0.200000,128,1,4,4.60142,4.60142,2.03724,0,0
1,1,0.100000,512,1,4,2.58011,2.58011,2.08995,0,0
1,0,0.300000,128,1,4,2.83221,2.83221,2.07342,0,0
0,1,0.100000,512,1,8,4.35455,4.35455,2.09271,0,0
1,0,0.200000,256,0,4,2.76644,2.76644,2.05947,0,0
1,1,0.100000,256,1,4,2.66079,2.66079,2.10249,0,0
0,0,0.100000,16,1,4,8.30216,8.30216,2.15991,0,0
0,1,0.300000,128,0,4,4.89259,4.89259,1.98219,0,0
1,1,0.100000,128,1,4,3.06896,3.06896,2.09123,0,0
0,1,0.100000,128,1,8,4.75029,4.75029,2.09457,0,0
1,1,0.100000,64,1,8,3.57409,3.57409,2.09713,0,0
0,0,0.300000,128,1,8,4.76695,4.76695,2.10707,0,0
1,0,0.200000,16,0,8,6.67415,6.67415,1.94839,0,0
1,0,0.100000,16,0,4,6.6869,6.6869,2.08321,0,0
0,0,0.100000,16,0,4,8.59794,8.59794,2.03417,0,0
0,1,0.200000,256,0,4,4.60118,4.60118,2.03206,0,0
1,0,0.200000,16,1,8,6.5186,6.5186,2.11678,0,0
1,0,0.100000,32,1,4,4.98041,4.98041,2.06752,0,0
0,0,0.100000,512,1,8,4.34846,4.34846,2.10979,0,0
0,0,0.300000,512,0,8,4.57798,4.57798,2.00449,0,0
0,0,0.300000,256,1,4,4.59144,4.59144,2.06713,0,0
0,1,0.200000,256,1,8,4.48688,4.48688,2.13113,0,0
1,0,0.100000,256,1,8,2.76035,2.76035,2.12162,0,0
1,0,0.100000,64,1,8,3.55066,3.55066,2.033,0,0
1,1,0.200000,256,1,4,2.6159,2.6159,2.09129,0,0
1,0,0.200000,512,0,8,2.57804,2.57804,2.01249,0,0
1,0,0.100000,512,0,8,2.46718,2.46718,2.03966,0,0
0,1,0.100000,32,0,8,6.75824,6.75824,2.0539,0,0
1,1,0.100000,256,0,8,2.65155,2.65155,2.05013,0,0
1,1,0.300000,512,0,8,2.49036,2.49036,2.003,0,0
1,1,0.200000,256,0,4,2.7168,2.7168,1.9685,0,0
0,1,0.300000,512,0,4,4.50375,4.50375,2.00771,0,0
0,1,0.300000,512,1,8,4.26454,4.26454,2.0652,0,0
1,1,0.100000,32,0,4,4.93241,4.93241,2.06604,0,0
0,0,0.200000,32,1,4,6.34007,6.34007,2.09588,0,0
0,1,0.300000,16,1,4,8.24945,8.24945,2.08584,0,0
1,1,0.300000,128,1,8,2.86114,2.86114,2.05069,0,0
0,0,0.200000,32,0,4,6.41982,6.41982,2.02353,0,0
0,0,0.100000,64,1,8,5.03255,5.03255,2.07076,0,0
1,1,0.200000,512,1,4,2.61577,2.61577,2.13947,0,0
1,0,0.100000,512,1,8,2.58023,2.58023,2.1714,0,0
1,0,0.300000,128,0,4,2.94185,2.94185,2.05136,0,0
0,0,0.100000,256,0,8,4.49276,4.49276,2.00597,0,0
