SUBSPACEAUTOTUNETMP_ENABLE_PARTIAL_RESULT_REUSAGE,SUBSPACEAUTOTUNETMP_ENABLE_SUBSPACE_SKIPPING,SUBSPACEAUTOTUNETMP_LIST_RATIO,SUBSPACEAUTOTUNETMP_PARALLEL_DATA_POINTS,SUBSPACEAUTOTUNETMP_UNROLL,SUBSPACEAUTOTUNETMP_VEC_PADDING,kernel_s,kernel_s_raw,compile_s,par_compile_s,par_compile_count
0,0,0.100000,128,0,4,35.3302,35.3302,1.34631,0,0
0,1,0.300000,512,1,8,31.1095,31.1095,1.42424,0,0
0,0,0.200000,512,1,8,31.0051,31.0051,1.4241,0,0
0,1,0.100000,128,1,8,32.5582,32.5582,1.41441,0,0
0,0,0.200000,16,1,8,45.1422,45.1422,1.42538,0,0
1,0,0.100000,32,1,4,23.4042,23.4042,1.41763,0,0
1,1,0.100000,128,1,8,16.7111,16.7111,1.4446,0,0
1,1,0.100000,512,1,4,15.0794,15.0794,1.43538,0,0
1,0,0.100000,256,0,8,15.6355,15.6355,1.35342,0,0
0,0,0.300000,16,0,8,47.252,47.252,1.34397,0,0
0,1,0.300000,16,0,4,46.6578,46.6578,1.35395,0,0
1,0,0.200000,16,1,4,28.0923,28.0923,1.43366,0,0
1,1,0.300000,16,1,8,28.4203,28.4203,1.44311,0,0
0,1,0.300000,256,1,8,31.409,31.409,1.41979,0,0
1,0,0.300000,16,0,8,27.426,27.426,1.36351,0,0
1,1,0.300000,32,1,8,23.0604,23.0604,1.42419,0,0
0,1,0.200000,512,1,8,31.0572,31.0572,1.41378,0,0
1,1,0.300000,512,1,8,15.1094,15.1094,1.4289,0,0
1,0,0.200000,512,0,8,15.5664,15.5664,1.35595,0,0
0,1,0.200000,32,1,4,38.9045,38.9045,1.40324,0,0
0,0,0.300000,32,1,8,38.1072,38.1072,1.41285,0,0
0,0,0.100000,16,0,4,47.5782,47.5782,1.35828,0,0
1,0,0.300000,512,1,4,14.9793,14.9793,1.44211,0,0
0,0,0.300000,512,1,4,31.0012,31.0012,1.41555,0,0
0,1,0.200000,64,0,4,36.8612,36.8612,1.34979,0,0
1,1,0.300000,64,0,8,17.9014,17.9014,1.34386,0,0
1,0,0.300000,64,1,8,18.4516,18.4516,1.43687,0,0
0,1,0.100000,32,1,4,38.9379,38.9379,1.40783,0,0
0,0,0.300000,32,0,8,41.3116,41.3116,1.32769,0,0
1,0,0.100000,128,1,8,16.8258,16.8258,1.43023,0,0
1,0,0.200000,256,1,8,15.4043,15.4043,1.42709,0,0
1,1,0.300000,256,0,4,15.4617,15.4617,1.34932,0,0
1,1,0.100000,16,1,8,28.3442,28.3442,1.44168,0,0
0,1,0.100000,256,0,4,33.8968,33.8968,1.34641,0,0
1,1,0.200000,256,1,4,15.5513,15.5513,1.43364,0,0
1,1,0.100000,64,0,8,17.9034,17.9034,1.33891,0,0
1,1,0.100000,512,0,4,15.205,15.205,1.35518,0,0
1,0,0.200000,128,1,8,16.7838,16.7838,1.43995,0,0
1,0,0.300000,256,1,4,15.3874,15.3874,1.4369,0,0
1,0,0.100000,32,0,8,21.9667,21.9667,1.33914,0,0
0,0,0.200000,128,1,8,32.3591,32.3591,1.42713,0,0
1,1,0.100000,32,1,8,23.0246,23.0246,1.43519,0,0
1,0,0.300000,128,0,4,16.4276,16.4276,1.35194,0,0
0,0,0.300000,16,1,8,44.9177,44.9177,1.42842,0,0
1,1,0.300000,16,0,8,27.3209,27.3209,1.35375,0,0
0,1,0.200000,16,1,4,45.2593,45.2593,1.42787,0,0
0,1,0.200000,128,0,8,34.9879,34.9879,1.34925,0,0
1,0,0.100000,512,0,8,15.5675,15.5675,1.34719,0,0
0,0,0.300000,256,0,4,34.3205,34.3205,1.34911,0,0
1,1,0.100000,256,1,4,15.5352,15.5352,1.44201,0,0
1,0,0.200000,16,0,8,27.4087,27.4087,1.34876,0,0
1,0,0.100000,128,0,4,16.4572,16.4572,1.35388,0,0
1,1,0.300000,64,1,8,18.5785,18.5785,1.43318,0,0
1,1,0.100000,16,0,4,27.2621,27.2621,1.35882,0,0
0,0,0.300000,64,0,4,37.1961,37.1961,1.33712,0,0
1,0,0.100000,64,1,8,18.5766,18.5766,1.43426,0,0
1,0,0.300000,256,0,4,15.6745,15.6745,1.3594,0,0
0,1,0.200000,64,1,4,34.0054,34.0054,1.42541,0,0
0,1,0.100000,512,0,8,33.6463,33.6463,1.35272,0,0
1,0,0.300000,16,1,8,28.1889,28.1889,1.44044,0,0
0,0,0.200000,512,0,8,34.1867,34.1867,1.34579,0,0
1,1,0.200000,256,0,8,15.4531,15.4531,1.35291,0,0
0,0,0.100000,128,1,8,32.305,32.305,1.41912,0,0
1,0,0.200000,128,0,4,16.4348,16.4348,1.34998,0,0
1,1,0.200000,64,1,8,18.5996,18.5996,1.43523,0,0
1,0,0.200000,32,0,8,21.9531,21.9531,1.33528,0,0
1,0,0.300000,32,1,8,23.425,23.425,1.43553,0,0
1,0,0.100000,16,0,8,27.3934,27.3934,1.35111,0,0
0,0,0.200000,64,1,8,34.0701,34.0701,1.41161,0,0
0,0,0.100000,64,1,4,34.0594,34.0594,1.41704,0,0
1,0,0.200000,32,1,8,23.404,23.404,1.43061,0,0
1,0,0.300000,32,0,4,21.9082,21.9082,1.33684,0,0
0,1,0.300000,32,1,4,38.9427,38.9427,1.4033,0,0
